,Time,Angle,X,Y,Tilt,Temp
0,1637562516.3333097,-180.0,8.44961652525769,-0.007686075728806538,0.14493347238840937,0.31308408904805407
1,1637562517.3464093,-180.0,8.445766952810876,-0.007885799727163762,0.1452883720817804,0.31307484237907246
2,1637562518.3594885,-180.0,8.446152452709647,-0.004259415918398637,0.14573466099294646,0.3130459073577041
3,1637562519.372894,-180.0,8.44834326677508,-0.00691515206468856,0.14605502281043906,0.31302880493816815
4,1637562520.386402,-180.0,8.45110416149171,-0.0062883407442263384,0.14563251664534013,0.3129634317720841
5,1637562521.399451,-180.0,8.4554820282657,-0.007397968572290449,0.14507826503765342,0.3129587692567925
6,1637562522.4128094,-180.0,8.453128026165063,-0.008252652516613949,0.14417109236703457,0.31302533743730004
7,1637562523.4267485,-180.0,8.461233475962672,-0.00887985560639425,0.1435031184851141,0.313089280504156
8,1637562524.4408157,-180.0,8.459983686779724,-0.007608544580758491,0.14372486222706962,0.31309545148027723
9,1637562525.4538472,-180.0,8.46188250592742,-0.007936906034707309,0.14407819468840985,0.3130979198707257
10,1637562526.466878,-180.0,8.462306148335742,-0.007122827554006844,0.14365163331043126,0.3129643917017029
11,1637562527.4799,-180.0,8.46587851661711,-0.007202847863420666,0.1434483437256382,0.3129607478872314
12,1637562528.492993,-180.0,8.4565714896119,-0.007371661262581371,0.14349259844010748,0.31303062684540395
13,1637562529.5063472,-180.0,8.45880843907024,-0.006292806914452451,0.14348783797281395,0.31308126803039865
14,1637562530.519712,-180.0,8.455048355572382,-0.004524320398053937,0.1440213041656924,0.3131072644917093
15,1637562531.5330126,-180.0,8.459853919967575,-0.0050813582406193285,0.14400285000852991,0.31308549955688175
16,1637562532.5467122,-180.0,8.45687036076017,-0.006170829537268219,0.14388184010535301,0.313039031127169
17,1637562533.5604696,-180.0,8.448178080519035,-0.00701377999051522,0.1439349496807962,0.3129599838616164
18,1637562534.5728903,-180.0,8.448812300141093,-0.008711394799619816,0.14462441423193878,0.3129758324955277
19,1637562535.5859168,-180.0,8.451543672124343,-0.0076923048609640115,0.1448925676324059,0.3130375226663394
20,1637562536.5990052,-180.0,8.448337389654965,-0.008240958202469258,0.14468559505234052,0.31309057347058145
21,1637562537.6119087,-180.0,8.452817067739755,-0.006941968674511141,0.14415171746105399,0.3130964310002965
22,1637562538.6249666,-180.0,8.451272501802217,-0.008155826729650456,0.14420563024291297,0.3129685840473853
23,1637562539.6385062,-180.0,8.452840341135412,-0.007164669943373762,0.14445793500946877,0.312931048840248
24,1637562540.6523652,-180.0,8.445848233382073,-0.006413217214364364,0.14456340972514053,0.3129774976795604
25,1637562541.6652353,-180.0,8.440267006674045,-0.007469662357499103,0.14431118332018625,0.3130946286834611
26,1637562542.6784372,-180.0,8.446097815082975,-0.006258468333722732,0.144159965019616,0.3130787800495498
27,1637562543.6913369,-180.0,8.443950530887196,-0.006200016351465184,0.14436842647011064,0.31308036687198093
28,1637562544.7043335,-180.0,8.441471639984107,-0.005812654438213507,0.14437604713586033,0.31299183785264206
29,1637562545.7173123,-180.0,8.446182426022236,-0.005556515658052752,0.14465092004365943,0.31294223495886775
30,1637562546.7307947,-180.0,8.44565011566298,-0.0034417428144818602,0.14443771771627167,0.31299583429432054
31,1637562547.7443545,-180.0,8.452888357206756,-0.002720337690240581,0.14419446371469363,0.313078995543954
32,1637562548.757445,-180.0,8.459168784894917,-0.004865216238515911,0.14448669371723366,0.3130892217329549
33,1637562549.7704327,-180.0,8.460891016173544,-0.0048953265799290034,0.14446904276648695,0.31305897415476075
34,1637562550.7835472,-180.0,8.460976547861625,-0.0055027257306803565,0.1444228486023796,0.31294960094941243
35,1637562551.7965531,-180.0,8.464351268593513,-0.007575165834858068,0.14445356635018297,0.31295436141670596
36,1637562552.8094492,-180.0,8.459784374046208,-0.009156013798708897,0.14431335785462898,0.3129913089118317
37,1637562553.8227847,-180.0,8.459282683482755,-0.007896573383410965,0.14434912992573162,0.3130788780015517
38,1637562554.8362741,-180.0,8.455235972836867,-0.00637925081448682,0.14458862257043575,0.3130748619694728
39,1637562555.8493168,-180.0,8.450226335240867,-0.00679862028102564,0.1444198904519215,0.31303425106947513
40,1637562556.8624876,-180.0,8.445838261868277,-0.0051960487084872714,0.14425419484546687,0.31301618872032033
41,1637562557.875315,-180.0,8.450504205479925,-0.0041037762612141085,0.14416415736529833,0.3129429206228812
42,1637562558.8883913,-180.0,8.455261773394176,-0.0025708977771515375,0.14425615388550536,0.3129561833239417
43,1637562559.9013388,-180.0,8.458971489972642,-0.002588538070359925,0.14441869543749802,0.31305885661235844
44,1637562560.9144135,-180.0,8.454664050688034,-0.005254735752335667,0.14423995262438713,0.31307676223831016
45,1637562561.9273405,-180.0,8.45541828110285,-0.0068888643434453865,0.1443119277554009,0.3130494336297734
46,1637562562.940391,-180.0,8.45323069945348,-0.0074825515680639375,0.14398039940968893,0.31296556712572604
47,1637562563.9540098,-180.0,8.463451422732637,-0.007884506888414099,0.14415735949636482,0.31296352972408603
48,1637562564.9675417,-180.0,8.466875491683094,-0.00886381265281887,0.14436464552283637,0.31294056977483503
49,1637562565.9804265,-180.0,8.463554781685067,-0.007967522806915267,0.14427070955299126,0.31303536772229706
50,1637562566.9939911,-180.0,8.45950952072881,-0.007549309059864783,0.14397301382874386,0.3130880267185314
51,1637562568.0075917,-180.0,8.457649647297078,-0.005395753118378591,0.14396439405257455,0.313059189649165
52,1637562569.0205498,-180.0,8.456006561236004,-0.005620707060820173,0.1441472116689655,0.31302237928684196
53,1637562570.033586,-180.0,8.459039409890776,-0.004184245679147757,0.143994759173171,0.31293876745799964
54,1637562571.0467496,-180.0,8.462425649778089,-0.003547901296838424,0.14401574049198312,0.31292319308969374
55,1637562572.0595465,-180.0,8.456066116053174,-0.007214581354497164,0.14383852573010222,0.31290861783180746
56,1637562573.07245,-180.0,8.453950333221215,-0.007840491605527801,0.14381458626083202,0.31292505417773026
57,1637562574.0857136,-180.0,8.457204553400334,-0.006738973402347949,0.14397279833433962,0.3130316063654232
58,1637562575.098574,-180.0,8.44795022457216,-0.006646143662428874,0.14405358914552654,0.3130713944686047
59,1637562576.1114302,-180.0,8.446940927144334,-0.005967089903400674,0.1442734913898459,0.3130188138339719
60,1637562577.124654,-180.0,8.44922042695231,-0.004726023469120697,0.14391361573477715,0.3129419998740631
61,1637562578.1374683,-180.0,8.451384010361206,-0.00447936550645748,0.1440198740664643,0.3129233694032972
62,1637562579.1505883,-180.0,8.445417753924017,-0.0031052383318464784,0.14402416436414858,0.3129701316890157
63,1637562580.1635199,-180.0,8.450248452802903,-0.005210541778610821,0.14421963737918808,0.3130795244847644
64,1637562581.1764987,-180.0,8.453112843604766,-0.005660491235071205,0.1439830245233405,0.3130958824690857
65,1637562582.1898057,-180.0,8.460052507856275,-0.008540465846141477,0.143871555145151,0.31303734635273595
66,1637562583.203205,-180.0,8.4628437285127,-0.007186315198197686,0.14386405202180363,0.31293870868679846
67,1637562584.216585,-180.0,8.465110710054828,-0.007461356847955805,0.14429353236943956,0.31292803191858876
68,1637562585.229512,-180.0,8.469203556093621,-0.006951214430417831,0.14397136823511156,0.312991681129439
69,1637562586.242616,-180.0,8.471667969690829,-0.006137646676026836,0.1441151225931352,0.31306833836614467
70,1637562587.255673,-180.0,8.465763031206842,-0.007360515425481993,0.14379587742846453,0.3131055797172762
71,1637562588.2686558,-180.0,8.467970203256597,-0.0062349034092402155,0.14408285720370143,0.31304819943454915
72,1637562589.2823322,-180.0,8.48086360567945,-0.005890303117056978,0.14398235844972743,0.31295561520233056
73,1637562590.2953765,-180.0,8.478724255595829,-0.005302824798476765,0.14407408070432903,0.31294299898448275
74,1637562591.3086233,-180.0,8.480348143064525,-0.0027655510360502723,0.1439501714218952,0.31295081555423626
75,1637562592.3217585,-180.0,8.484147544495954,-0.0017763639211482638,0.14392758369025152,0.3130734710510455
76,1637562593.3347335,-180.0,8.473033655682453,-0.004245202339638531,0.14378424073063595,0.31307482278867205
77,1637562594.348264,-180.0,8.469289381637708,-0.005578258855206196,0.14396143590211646,0.3130514710314134
78,1637562595.3612616,-180.0,8.470842449809012,-0.007149743532354911,0.14415408789950057,0.3129740301786923
79,1637562596.3744724,-180.0,8.466831354511026,-0.0049863150040531014,0.14403987586525718,0.31293721981636924
80,1637562597.38832,-180.0,8.469870707178726,-0.006156608311021912,0.14363539286851226,0.31300976306899414
81,1637562598.4017584,-180.0,8.474581258132051,-0.00802135191121947,0.143623873713086,0.3130721780846201
82,1637562599.4156299,-180.0,8.476733459518325,-0.008110596961878111,0.1438482229782927,0.3131091647605466
83,1637562600.429253,-180.0,8.473938536276227,-0.008234670304914073,0.14406469690254473,0.3130879483569299
84,1637562601.443558,-180.0,8.475627052475794,-0.007883742938243841,0.14383452928842372,0.31304224395283214
85,1637562602.45669,-180.0,8.474084876567101,-0.007290232009818427,0.14371696729571456,0.3129524415574682
86,1637562603.469886,-180.0,8.466542650780555,-0.006862850826629645,0.1436963973753105,0.31294819044058475
87,1637562604.4833622,-180.0,8.469296042373838,-0.006772743917566451,0.14358486922591987,0.3129865092637374
88,1637562605.496396,-180.0,8.462756531640588,-0.005148860094124526,0.14379999141254532,0.31308892787694914
89,1637562606.5094254,-180.0,8.461136954059976,-0.004098546140817739,0.1437986200845184,0.31309509885307035
90,1637562607.5224206,-180.0,8.466333444894847,-0.003866725923076263,0.1436459129135189,0.313052215466628
91,1637562608.535379,-180.0,8.469807195100678,-0.004486377608030139,0.1435600873694331,0.3129416668372566
92,1637562609.5484278,-180.0,8.470221571249617,-0.007110801662137751,0.14362589152432564,0.3129372981779708
93,1637562610.5614274,-180.0,8.468420488609441,-0.007841843209675178,0.14381846516010818,0.31296850568578377
94,1637562611.574474,-180.0,8.465971394705335,-0.00882232428203419,0.143811020807962,0.31306204984762115
95,1637562612.587433,-180.0,8.460267767175703,-0.008012537101562668,0.14373710622731012,0.3130778397103313
96,1637562613.6006148,-180.0,8.462415972120299,-0.007221770321483933,0.14352791993200126,0.3130261602341162
97,1637562614.613787,-180.0,8.469935453451997,-0.006138488980060708,0.14357795381458402,0.3129386303251969
98,1637562615.626539,-180.0,8.466857174658733,-0.007448976937504475,0.14386017312252744,0.31296711476735645
99,1637562616.639116,-180.0,8.472944225504696,-0.007305628544018974,0.14370852383314872,0.3130473374569322
100,1637562617.651815,-180.0,8.476545430855433,-0.005758864510841112,0.143483665217532,0.3130816794288067
101,1637562618.664902,-180.0,8.476323628342275,-0.006606026484257474,0.1437001587321844,0.313050432740193
102,1637562619.6781588,-180.0,8.464827883444475,-0.004927976403371484,0.14373587203208588,0.31293962943561654
103,1637562620.6911633,-180.0,8.460488119999232,-0.0034006091006580797,0.14363470720449878,0.3129274637969776
104,1637562621.704486,-180.0,8.460204490182461,-0.002714677605101517,0.14354880329881145,0.3129546356823113
105,1637562622.7178767,-180.0,8.458114390365406,-0.005140979724487012,0.1434979662098129,0.31306585038529583
106,1637562623.7308638,-180.0,8.461799442629788,-0.004805141282906969,0.14360344092548466,0.3130965877234996
107,1637562624.743639,-180.0,8.456929817625339,-0.007397929395358641,0.14391414467558755,0.31302661081332506
108,1637562625.7560787,-180.0,8.463851301985292,-0.00906283146640355,0.14371994503657304,0.312934457569915
