,Time,Angle,X,Y,Tilt,Temp
0,1638441847.2620907,-180.0,5.514424899751327,-0.00796973630356242,0.226750644241877,0.313183921728415
1,1638441848.279744,-180.0,5.513328856030599,-0.008195023249924369,0.22679062824906238,0.31323852017428744
2,1638441861.0267437,-150.0,4.440111575974272,-0.0017655402631849679,0.2254299769903362,0.3131260320952779
3,1638441862.0403504,-150.0,4.438358881623045,-0.0019353526741067778,0.22545309366279026,0.31315265544940085
4,1638441874.7939756,-120.0,1.7019440550482916,0.002559845783880952,0.22345665554997587,0.31324171340955015
5,1638441875.8075762,-120.0,1.7031510000255987,0.002544388957977346,0.22341365462113125,0.3132753697174112
6,1638441888.557663,-90.0,0.009232649601349367,0.0007532386507952492,0.2215543689014108,0.3131732645506057
7,1638441889.570997,-90.0,0.009271830402118963,0.0007572546828741328,0.22150382566841803,0.31325615153463376
8,1638441902.3176289,-60.0,1.522283980210576,0.0025198225958948093,0.22014554484813845,0.31317485137303686
9,1638441903.330874,-60.0,1.521237402250819,0.00250279853796042,0.22015966952681587,0.31320292441678826
10,1638441916.0792224,-30.0,4.279020986986101,-0.0009835099388994192,0.2197413165265985,0.313109693701357
11,1638441917.095662,-30.0,4.2798136733568715,-0.0010411196171230947,0.21975091582278708,0.3130376597991421
12,1638441929.8383703,0.0,5.484554299631803,-0.007686545851988235,0.2202599136055849,0.3130326250662432
13,1638441930.8514106,0.0,5.4917264235742795,-0.007901627207614198,0.22025235171103635,0.3131032680500308
14,1638441943.6039538,30.0,4.350543893197367,-0.0013516947440310768,0.221779403830631,0.3131409599803711
15,1638441944.6225994,30.0,4.351226128890767,-0.0015053074936502756,0.2217757991969602,0.31316196088958365
16,1638441957.3693693,60.0,1.6324591773698571,0.002591190424496629,0.22373325241300884,0.3132722352533497
17,1638441958.38312,60.0,1.6327399078073714,0.002536082628214192,0.22377948575791698,0.3132561711250341
18,1638441971.1343327,90.0,0.007941642215991166,0.0007557658124448882,0.22564139659128896,0.31309519680507225
19,1638441972.1479475,90.0,0.007950124859357784,0.0007549626060291115,0.22567669849278235,0.31320323786319443
20,1638441984.9414642,120.0,1.5172630781343546,0.002495393366614966,0.2270662260016757,0.31312853966652715
21,1638441985.9546742,120.0,1.516935526639921,0.0024813666399394504,0.22707799983230698,0.3131731078274026
22,1638441998.702655,150.0,4.268925583498206,-0.0010220012744007868,0.22762212320299474,0.313083168299236
23,1638441999.720482,150.0,4.265355330980078,-0.0009223939252789268,0.2276103493723635,0.3130723152174228
24,1638442012.4743154,180.0,5.515551073507847,-0.007867621630804848,0.22701037377017866,0.313234680455812
25,1638442013.4875228,180.0,5.51637187210317,-0.007848444522684827,0.22698541560008842,0.3132716671317385
