,Time,Angle,X,Y,Tilt,Temp
0,1638437002.3543913,-180.0,5.529127201384112,-0.008297980226715813,0.2246339798419011,0.31330412842517613
1,1638437003.3682384,-180.0,5.534240883596556,-0.008551121971593256,0.22467071184262258,0.31328712395764213
2,1638437016.1182063,-150.0,4.464288970657168,-0.0020491028956113287,0.2232914301131305,0.3132187338698988
3,1638437017.131834,-150.0,4.46397242896775,-0.0018940210110493295,0.22330459486218907,0.313313845263767
4,1638437029.8821242,-120.0,1.7139778894734625,0.002485206358414871,0.22134841502216543,0.3131071077685062
5,1638437030.8969965,-120.0,1.7113393563976358,0.0025303622313018305,0.2213246518664987,0.3131355138490642
6,1638437043.6477132,-90.0,0.009226968385237774,0.0006901967423569688,0.21949976688985395,0.31323979355031245
7,1638437044.6663477,-90.0,0.009224578356390829,0.0006884923775234913,0.21946934299805637,0.3132375014734674
8,1638437057.4199402,-60.0,1.5278886566278642,0.0025033666595715787,0.21816291796759532,0.3131673874304902
9,1638437058.435908,-60.0,1.5283698948133169,0.002515571479011308,0.2180948805070589,0.31312330902962443
10,1638437071.1858342,-30.0,4.292972702018543,-0.0012192767145200103,0.21780537357017238,0.3131779466562976
11,1638437072.202867,-30.0,4.293510909088314,-0.001122783931476887,0.21777404851995708,0.31323599301263777
12,1638437084.9499664,0.0,5.492609931041233,-0.00806254645501559,0.21833204189411728,0.3131432128764154
13,1638437085.9642491,0.0,5.489961779078818,-0.008152555455844488,0.2183511033536917,0.3132115833737583
14,1638437098.7110646,30.0,4.356302197534473,-0.0016345130147530857,0.21985225696397764,0.3131037578100404
15,1638437099.723847,30.0,4.357238109322456,-0.0015697731349403525,0.2198820343725625,0.3131995352775217
16,1638437112.4672644,60.0,1.6390342250894054,0.002446554498455664,0.2218995125753902,0.31325090130733063
17,1638437113.4803662,60.0,1.638914096754246,0.002441696079160234,0.22191765328614652,0.3132420660367571
18,1638437126.2291143,90.0,0.007895781088690355,0.0006878458943107929,0.22389079841290338,0.3131430757436127
19,1638437127.2485535,90.0,0.007893253927040716,0.0007259688134596102,0.22392104599109752,0.3131266589880902
20,1638437139.9977255,120.0,1.5229907430852585,0.0024571920858646097,0.22536023516496634,0.31311186823579973
21,1638437141.010991,120.0,1.522593919935064,0.0024264351572604766,0.22536654327389025,0.31305166693541725
22,1638437153.7656627,150.0,4.284288963191975,-0.00109804369904013,0.22591472185745765,0.3131323206138014
23,1638437154.778701,150.0,4.282550844098635,-0.0012747316614942455,0.22593131492658358,0.31321667687785837
24,1638437167.5244606,180.0,5.54186041310302,-0.008420780319468014,0.2253317899036076,0.31325740532025836
25,1638437168.5376918,180.0,5.541906842351932,-0.008564442128407979,0.2253199181209744,0.3132734890389743
