,Time,Angle,X,Y,Tilt,Temp
0,1638422955.5374353,-180.0,5.522518712851107,-0.007361161844856825,0.21168989705325109,0.3131997507719259
1,1638422956.5521474,-180.0,5.523590601608161,-0.0074538152885827635,0.21173902977741615,0.3132171862282684
2,1638422969.314319,-150.0,4.461909285541626,-0.0013084434113150361,0.2103965584102471,0.31315214609899084
3,1638422970.330001,-150.0,4.464450473917941,-0.0012659952057010597,0.21037032686413185,0.3131677204672968
4,1638422983.088628,-120.0,1.7226739310714716,0.002862125661818388,0.20841371603529976,0.31312040965036747
5,1638422984.1067884,-120.0,1.7241005627986938,0.002861224503400687,0.2083894043484222,0.31312095818157826
6,1638422996.8655412,-90.0,0.009726229739044356,0.0006916660223858286,0.20639369108042205,0.3131145521206524
7,1638422997.8839424,-90.0,0.009732674980770954,0.0006954077888593251,0.20638548270266083,0.3131561621310697
8,1638423010.656696,-60.0,1.5152685794711784,0.0027929715484600504,0.20494200323110773,0.3131340837498361
9,1638423011.6737168,-60.0,1.5141792552577817,0.0026749785669424107,0.20492725165961798,0.31313798223951267
10,1638423024.4431298,-30.0,4.282873302088968,-0.000438713915447431,0.20441748985120514,0.3132006911111444
11,1638423025.4575732,-30.0,4.283932124048967,-0.0004465509115388635,0.20440162162689346,0.313144211986835
12,1638423038.2217834,0.0,5.496202771291005,-0.007076482669873936,0.20496453219155025,0.31325464307380413
13,1638423039.239717,0.0,5.494491060057383,-0.007200986959159785,0.204969762828453,0.313260951182728
14,1638423052.003925,30.0,4.362600206076479,-0.0008538052179858369,0.20646869262219525,0.3132303785263275
15,1638423053.0111618,30.0,4.35920070878599,-0.000777036659274717,0.20648263873154765,0.31313442281445814
16,1638423065.7642686,60.0,1.6504835603286954,0.002815480918502183,0.20858550425627403,0.31318926990772006
17,1638423066.778861,60.0,1.6507181161925026,0.0028033936414647628,0.20861886670812935,0.3132147766090211
18,1638423079.5410225,90.0,0.00840432829227933,0.0006907844543685127,0.21066116594824458,0.3130663793261062
19,1638423080.5557115,90.0,0.008403995255472788,0.0006821842685995863,0.21069033605441753,0.31311337669662936
20,1638423093.3174603,120.0,1.5107012343446657,0.002634465618946648,0.2121147736567966,0.31312035087916634
21,1638423094.3359983,120.0,1.5088611080365217,0.0026877515079932993,0.212117594674452,0.31312677653049253
22,1638423107.1033127,150.0,4.274194304139295,-0.0005108206681699004,0.2126264749148475,0.3132051969032329
23,1638423108.121258,150.0,4.273596052492343,-0.00039373897957303264,0.21264106976313418,0.3132058433864456
24,1638423120.8843107,180.0,5.5453165907197075,-0.00746529412960251,0.21200412707542324,0.31322801971968117
25,1638423121.8994565,180.0,5.5464526184476215,-0.007455695781309548,0.21199006116794697,0.31320137677515786
