,Time,Angle,X,Y,Tilt,Temp
0,1638425595.505234,-180.0,5.540760843110222,-0.005651049594505474,0.2044304586962599,0.3131933643014005
1,1638425596.523231,-180.0,5.537873864576716,-0.005858941983144668,0.20445543645675052,0.31324441688480326
2,1638425609.2824316,-150.0,4.465943752187272,9.012978813506566e-05,0.2030752535688407,0.31315134289257507
3,1638425610.3004327,-150.0,4.468093543954298,5.7803281306983005e-06,0.20304994277154356,0.313178730272313
4,1638425623.0721335,-120.0,1.7262826003647538,0.0033117253506495057,0.2010283309942347,0.3131833927876046
5,1638425624.089904,-120.0,1.7266036674366603,0.0033315508358389215,0.20099128554710705,0.3131975762374832
6,1638425636.8555598,-90.0,0.0096996259753218,0.0007230498438022753,0.19897897920998095,0.31322878374529617
7,1638425637.8738053,-90.0,0.009693063191192893,0.0007190729925241612,0.19895511810231226,0.3132185575562953
8,1638425650.6388123,-60.0,1.5124128280358853,0.003200099249256926,0.19747187011797804,0.3132365023630478
9,1638425651.657397,-60.0,1.513259916948524,0.003165639734980066,0.19745847028411484,0.313167935961701
10,1638425664.4179618,-30.0,4.28218354368182,0.0009199921388706513,0.1970344164773855,0.3131219181111971
11,1638425665.4355445,-30.0,4.283146921211143,0.00101960932482735,0.19701233809615182,0.3131378059259092
12,1638425678.2045166,0.0,5.495759068312689,-0.005240827941543825,0.1975903332691049,0.31321375790820105
13,1638425679.2249064,0.0,5.491625787687503,-0.005217380547856732,0.19757842230567096,0.3132926876313514
14,1638425691.9890788,30.0,4.361704015355776,0.0005389784417867117,0.1991964522446526,0.3133430937315415
15,1638425693.0024552,30.0,4.362339018593849,0.0006566971576989638,0.19932096882949837,0.31335516141817854
16,1638425705.7637565,60.0,1.649454476596482,0.003317543699563791,0.20135844883111892,0.3133115923677227
17,1638425706.780254,60.0,1.650230060547716,0.0033273976709573445,0.20138795197409842,0.3133537900901516
18,1638425719.5401485,90.0,0.008352746768066157,0.0007124122563933299,0.20342251300606165,0.31325305625137295
19,1638425720.5540528,90.0,0.008361954256247011,0.0007087880323221422,0.20345297607866,0.3131918754309712
20,1638425733.3178694,120.0,1.503670513912167,0.0031156842139988304,0.20489275296454035,0.31323197698055893
21,1638425734.3317685,120.0,1.504453875252354,0.003167461642215852,0.20493350099734073,0.3132555638226222
22,1638425747.094455,150.0,4.2576043694774315,0.0009785282552204283,0.205464616342173,0.3132198701131211
23,1638425748.1078303,150.0,4.255205760035118,0.001123379675665626,0.20548193425611316,0.31326247923395806
24,1638425760.8714526,180.0,5.530711692557635,-0.005505683589031861,0.20491618308340057,0.3131603348863517
25,1638425761.8852541,180.0,5.528481423425828,-0.005338691917200228,0.2048953976685923,0.3132367962190536
