,Time,Angle,X,Y,Tilt,Temp
0,1638424715.529198,-180.0,5.534781186839169,-0.006325167060125866,0.20658136711610842,0.3132233572043896
1,1638424716.5483387,-180.0,5.534008423905591,-0.006542442323933077,0.20662573937297998,0.31320163145036284
2,1638424729.316535,-150.0,4.4588929320039785,-0.0005423176281431277,0.20522800348632542,0.3133223670879344
3,1638424730.3355355,-150.0,4.461432063388252,-0.00040990089183247217,0.20522357605583844,0.31330436350998075
4,1638424743.1028674,-120.0,1.7185968748953893,0.0030691178322841653,0.2032635173165386,0.31319520579903665
5,1638424744.1177227,-120.0,1.7194168506938954,0.0030917447447286073,0.20325223324591699,0.3131403526779592
6,1638424756.87992,-90.0,0.009652609014398284,0.0007166633732768311,0.20125877287396107,0.3131457596284654
7,1638424757.8956254,-90.0,0.009639346313337776,0.0007369198472747124,0.2012204736412088,0.3131763402434661
8,1638424770.666591,-60.0,1.521960836556229,0.0030469806798493434,0.19978247948176345,0.31326874816208117
9,1638424771.6849515,-60.0,1.5211034039121871,0.0029264017654809108,0.19974872522190043,0.31320082824394707
10,1638424784.4521825,-30.0,4.299042611264169,0.00030553923080145663,0.19919153505415602,0.3131194889015494
11,1638424785.471092,-30.0,4.296629759600775,0.00043605047816498206,0.19917212096737466,0.3131466803772835
12,1638424798.2357216,0.0,5.502251953893024,-0.006067108610306518,0.19980610550462752,0.31316544798085216
13,1638424799.2544265,0.0,5.507362325327803,-0.0061033864491607335,0.19979198082595007,0.3131679751425018
14,1638424812.0290213,30.0,4.370620605681317,5.298014666694808e-07,0.20129307566503485,0.31325278198576756
15,1638424813.0434656,30.0,4.370144598132767,-6.014028174413109e-05,0.20130606410048996,0.3132316047629516
16,1638424825.8087409,60.0,1.6498393496024417,0.003134079599960156,0.20337921822121124,0.31324249702556556
17,1638424826.8229494,60.0,1.6484485683079237,0.003056913012844436,0.20338630994615053,0.31327329313497043
18,1638424839.5822823,90.0,0.008322009429862408,0.0006996589057428263,0.2053732467147783,0.31321315060578914
19,1638424840.59653,90.0,0.008358251670574284,0.0007025191041990068,0.2054031612561659,0.3132448282832113
20,1638424853.3608649,120.0,1.5161785731594526,0.002891707166399433,0.2068546140206756,0.3131518718333855
21,1638424854.3714569,120.0,1.5140349921812963,0.0028783174437106234,0.20687731139536658,0.3132311984201307
22,1638424867.1273584,150.0,4.270380092365175,0.0004321732202957459,0.2073821639126378,0.31316019775354903
23,1638424868.1435273,150.0,4.2710192487681296,0.0002967445619048256,0.20740377212426225,0.3131141994934455
24,1638424880.9028676,180.0,5.5383733414249265,-0.006305500240358246,0.2067542132187035,0.3131994765063205
25,1638424881.9208612,180.0,5.536057618966641,-0.006500934364682493,0.20674810101378344,0.313211211156151
