,Time,Angle,X,Y,Tilt,Temp,ISTilt,ISTiltTemp,ISTemp
0,1690466058.32069,-180.0,4.025605743482073,-0.008233685203758037,3.1157008682879574,0.30877282963537156,0.378058389682691,0.23811014770020242,-9.992925558006189e-05
1,1690466059.3397818,-180.0,4.02763081786265,-0.01310878697923575,3.1157021367663824,0.3088444129583776,0.37806517775642434,0.23810901635458018,-7.665173248799167e-05
2,1690466072.0947504,-150.0,2.8922784494114544,-0.010804157937172931,3.111036124588332,0.3088080727656638,0.3780507788121415,0.23811391885227648,-2.81444151129209e-05
3,1690466073.110011,-150.0,2.895636214651808,-0.001443198819326123,3.111064579644891,0.3087823603651587,0.3780397739047253,0.23810305107766302,-6.976106093740479e-05
4,1690466085.8643146,-120.0,0.8847683124691785,-0.006633699426496757,3.104828054043992,0.308707177306082,0.37799284020300344,0.23812029552760172,-9.129017210953962e-05
5,1690466086.8787394,-120.0,0.8972541855880283,-0.0077297560030413276,3.1048365905609594,0.3087822917987574,0.3779957885582614,0.23811858136756806,-0.00012492090739139408
6,1690466099.6360006,-90.0,0.004299281565023547,-0.01950170124284038,3.098782211605238,0.30879960481509744,0.37797820127631593,0.23811199899303878,-9.392959813365249e-05
7,1690466100.6521096,-90.0,0.009744468401802604,-0.009734234351318113,3.0987782004707594,0.30876014485112235,0.37796681925369235,0.23811954129718693,-9.399862367192529e-05
8,1690466113.4071393,-60.0,1.1358821296096013,-0.012111178736151688,3.09449101766015,0.3087480771644853,0.3779663392888829,0.238106410831329,-8.450271450834002e-05
9,1690466114.423228,-60.0,1.1349967659522109,-0.014775028905786611,3.0944729161301945,0.3088229859579567,0.37796856769692666,0.23809760004875594,-6.249410231854806e-05
10,1690466127.187173,-30.0,3.1683040171883983,-0.009354533106413024,3.093329639954138,0.30884657280002004,0.3779454265364721,0.23812211253723742,-0.00010791603573226085
11,1690466128.2014668,-30.0,3.1624024384580784,-0.01288480560856442,3.093298785073532,0.30884407012637083,0.3779554029478681,0.23811669579153102,-6.280214332340013e-05
12,1690466140.9610667,0.0,4.037033294196135,-0.004359352558140017,3.095474671253871,0.30874540307483284,0.37797854410832266,0.2381314375678206,-6.492773688806765e-05
13,1690466141.9756541,0.0,4.0436368557434434,-0.017147192126761485,3.0955019263984065,0.30875685366385774,0.3779807039499651,0.23811940416438424,-0.0001309544176769527
14,1690466154.7325273,30.0,2.905892239832459,-0.0061758323953111155,3.1004293822647924,0.30884845837605707,0.37800727343048696,0.2381243066620805,-4.46331158880437e-05
15,1690466155.7469716,30.0,2.9047086466124106,-0.014774377589295304,3.100458591551766,0.30879213107735065,0.37800391367682096,0.23812725501733845,-0.00012118360307845756
16,1690466168.4995146,60.0,0.8902147131441578,0.0005167517165381873,3.106743662164819,0.30881047258971095,0.3780345285750223,0.2381282149469573,-9.804323690963833e-05
17,1690466169.5159824,60.0,0.8878348762030126,-0.005105697054059672,3.1067624493587878,0.30879521656541126,0.37801375295541423,0.2381229010508529,-6.0642431593451976e-05
18,1690466182.2733173,90.0,0.005419459079203332,0.0025596979689276444,3.1126959114657335,0.3087535281933924,0.37802564922604787,0.23811909561557817,-8.99189126357669e-05
19,1690466183.2871885,90.0,0.0013486814607593562,0.001496454494100716,3.112728754771979,0.30873312968899175,0.37803353436220277,0.23813318601105493,-0.0001526881840984768
20,1690466196.0390136,120.0,1.1373414626126659,-0.011756725445618739,3.1167358438330868,0.30877341244978296,0.37808420493279804,0.23813222608143608,-6.263051192768721e-05
21,1690466197.0534232,120.0,1.1350765086769772,-0.0003428601493611596,3.1167637160752344,0.30868852724491563,0.3780783082222822,0.23813819135835324,-0.0001513517486336645
22,1690466209.8104937,150.0,3.1294100002900347,-0.015959362245692117,3.1175177065076443,0.30879075974932374,0.378051875874563,0.23812578083970948,-5.875726645222635e-05
23,1690466210.827159,150.0,3.125438051509617,-0.014542680317466269,3.11748184627974,0.30875798500947993,0.37806445780921016,0.23812338101566233,-8.806893246552742e-05
24,1690466223.5853913,180.0,4.025955260712938,-0.007006773387116836,3.1151928255371786,0.3087685442352874,0.37804234514477586,0.23814964194737817,-0.00013112501569720634
25,1690466224.5990994,180.0,4.019356327397721,-0.01412764066298501,3.1151905285627333,0.30879161682934053,0.37803963677192265,0.23813373454226572,-2.0465367476339856e-05
