,Time,Angle,X,Y,Tilt,Temp,ISTilt,ISTiltTemp,ISTemp
0,1688649767.485478,-180.0,4.219384027267501,-0.001200425507653967,2.9272412459718,0.30976313417002327,0.4292746459830899,0.24514749458563123,-7.037782805557274e-05
1,1688649768.5041232,-180.0,4.217590124509065,-0.0018909260334364969,2.9272580790233302,0.30977660746788793,0.4292794456311842,0.24514667178881508,-5.5946609349019935e-05
2,1688649781.261611,-150.0,3.517388114096371,-0.004593958031995903,2.923377015007898,0.30978548681686235,0.42922822652937814,0.24515417980976256,-8.402309627323727e-05
3,1688649782.2753518,-150.0,3.514108240287947,-0.004315537371869343,2.923355279458671,0.30987541165222865,0.42923052350382324,0.24515027152488578,-1.4731437545378867e-06
4,1688649795.0366685,-120.0,1.5807741276858502,-0.009089927211865264,2.9181160864485616,0.30980159992117884,0.4291698079554307,0.2451436891503565,-4.977593452319221e-05
5,1688649796.0550983,-120.0,1.5740379244351363,-0.009080568822279625,2.9181060414707645,0.3098693778089101,0.4291658311041526,0.245147837417638,-4.295413828635396e-05
6,1688649808.8083272,-90.0,0.05314172084141925,-0.013163500507213636,2.9130623655540955,0.30991343172177543,0.4291121778950987,0.24515544828818747,-4.3330175685696304e-05
7,1688649809.8226576,-90.0,0.05325608959886571,-0.012642892951766448,2.913055611763563,0.3098446253380239,0.42911612046317615,0.2451477002848353,-1.432872448958733e-05
8,1688649822.5737782,-60.0,0.9097806842996761,-0.011043602447266999,2.909454195816023,0.3099089749056879,0.42907532345437477,0.24515503688977938,3.0956569111771794e-05
9,1688649823.5904014,-60.0,0.9112436513220119,-0.010901238374193175,2.9094556357104517,0.3098787028394933,0.4290724779487189,0.2451540083937592,-5.550125273303921e-05
10,1688649836.3482573,-30.0,2.9812233680529263,-0.005920175527560584,2.908354802136829,0.30983176913777144,0.4290646613789654,0.2451636419731484,-8.697069533051642e-05
11,1688649837.3621356,-30.0,2.9853377292489416,-0.005026157943701846,2.9083465056022657,0.30981205629738423,0.4290709009214879,0.24515531115538478,2.6157130908662413e-05
12,1688649850.1160643,0.0,4.237695130428771,-0.0025123162459597856,2.9100146918638328,0.30974616398568994,0.42907316361273234,0.24515352842894977,-4.8644403130361345e-05
13,1688649851.1321921,0.0,4.2210505679354355,-0.0029368717588466905,2.9100290908081154,0.3098453795684388,0.4290843056529512,0.2451571967314218,-5.8997135024835894e-05
14,1688649863.8909209,30.0,3.548546572444391,-0.0047998426028799356,2.9140178040736626,0.309861835504762,0.4291217086248859,0.2451720070741127,-3.263535909859961e-05
15,1688649864.9052317,30.0,3.559880975702223,-0.003928998174185633,2.9140039879437913,0.30989166188934786,0.42912722822019433,0.24516319629153965,7.611279405258149e-06
16,1688649877.7093995,60.0,1.5847201583665589,-0.009484693565228654,2.9191907276568703,0.3098008114075633,0.42918177279246567,0.2451626477603289,-9.906152248125485e-06
17,1688649878.7237277,60.0,1.5935247013970992,-0.009246414568855875,2.9191996070058446,0.30980358834681787,0.4291804700308401,0.2451587737586528,-7.579552292706164e-05
18,1688649891.473703,90.0,0.05026172628564988,-0.013335002423319666,2.924232312298298,0.30978469830324684,0.4292402942160152,0.24516285345953293,-7.946441698752299e-05
19,1688649892.4895537,90.0,0.050218289470396686,-0.01306244361161488,2.9242525736698957,0.3098283751009048,0.4292316205662448,0.24517019006447704,-1.323127952446157e-05
20,1688649905.2474732,120.0,0.9174448652262173,-0.01110869981658248,2.927701155108833,0.30974540975527515,0.4292680978917613,0.24516141356510465,-7.672066831471764e-05
21,1688649906.261685,120.0,0.9196124205887928,-0.010842825568867434,2.9277002637456158,0.309858475751096,0.4292783828519633,0.24517430404855783,-8.19649642191204e-05
22,1688649919.0174327,150.0,3.008202121424448,-0.006161334028421252,2.9286579306732268,0.3097802072039586,0.42927694295753505,0.24516614464679756,-8.320007010019658e-05
23,1688649920.033095,150.0,2.9925780669655575,-0.00634678782936741,2.928657347858815,0.30980502824124617,0.42927985702959226,0.24516912728525617,-9.1222054265927e-05
24,1688649932.7942395,180.0,4.246379716540155,-0.0016185386208083703,2.9268099975905293,0.3098666351528563,0.42924814506896936,0.24516864732044674,-9.557570210619006e-05
25,1688649933.8079987,180.0,4.252648194084082,-0.001826822778765644,2.9268085234129,0.30995676568742664,0.4292700863174004,0.24517927511265547,1.8786373945860963e-05
