,Time,Angle,X,Y,Tilt,Temp,ISTilt,ISTiltTemp,ISTemp
0,1691103883.6995842,-180.0,8.482993777660491,-0.028046303249425364,2.0341514579111695,0.3088611431603062,0.3810958469791533,0.22865943490336982,-0.0001382205659297142
1,1691103884.7136533,-180.0,8.459855154162799,-0.02399258358666935,2.0341375046484953,0.3089311494560813,0.3811020179552745,0.22865244113043243,-7.209148240387246e-05
2,1691103897.4711196,-150.0,6.964518310866323,-0.03334721817877077,2.028771326663092,0.30891030527007185,0.38109241865908594,0.22864897852716443,-4.7957767947082175e-05
3,1691103898.4854732,-150.0,6.938553825986724,-0.007313303716387054,2.0287697153526603,0.30886686845481864,0.3810885789406105,0.2286483614295523,-0.00013493039807599416
4,1691103911.2392166,-120.0,2.8045454419137865,-0.012236801187833003,2.02204287141573,0.30892885248163615,0.3810959498287553,0.22864465884387958,-0.00010918498810497113
5,1691103912.25627,-120.0,2.7943374474972793,0.02046930465210532,2.0220812686004845,0.30891112806688803,0.38109097876465764,0.22863787077014625,-0.00012080574055693837
6,1691103925.0139027,-90.0,0.04487899824913989,0.014577638819831564,2.016328273261883,0.3089260755423816,0.38116376199968727,0.2286407848422035,-0.00010081931374846438
7,1691103926.0294921,-90.0,0.06765849762370459,-0.04360191209490773,2.016329541740308,0.3089199045662604,0.3811636248668846,0.22864812144714758,-0.00010483132756967784
8,1691103938.7897613,-60.0,1.5008841222894362,-0.03264336659844326,2.0125947984253494,0.30892394998393985,0.3811393523608078,0.22863612232691188,-0.00010647662075295254
9,1691103939.807559,-60.0,1.5150336905705646,0.006528056308866326,2.012605769049565,0.3089258355599769,0.3811443577081061,0.22864181333822367,-0.00011134431390600084
10,1691103952.5731761,-30.0,5.705704423070074,-0.024426734908154737,2.0114044514147684,0.30892374428473585,0.3811746297743007,0.2286371508229321,-0.00013798085773765302
11,1691103953.5876274,-30.0,5.676499935744435,-0.013913462188080908,2.011393206524948,0.30900139573426105,0.38115488265071285,0.22863862500056106,-5.2105777942617555e-05
12,1691103966.3477838,0.0,8.5383036881037,-0.008839486932711478,2.0129346135104242,0.3088930608201331,0.38120503897329805,0.22863331110445667,-0.0001268737350478154
13,1691103967.3664508,0.0,8.531667180400543,-0.03761170787407764,2.0129276540206877,0.3088665256228119,0.3812197807495876,0.2286322483252358,-0.00013235918003020843
14,1691103980.1214623,30.0,6.983166760722219,0.008334123615099998,2.016815986074663,0.3088815073815062,0.3811948911458987,0.22863893354936712,-0.00013887181809953594
15,1691103981.1370785,30.0,6.99132475687126,-0.023693511868246888,2.0168281908941026,0.30893948027384494,0.38119111999382466,0.22862875143876712,-7.349767040902104e-05
16,1691103993.896,60.0,2.808366064646432,0.022748774969904337,2.022474119797001,0.3089302238096631,0.38122074067920647,0.22863025989959673,-0.00014905354065477796
17,1691103994.9103606,60.0,2.8220473586895625,-0.02938816589499993,2.0224820049331558,0.3089692380920294,0.38121484396869065,0.2286169237345348,-5.491698558696751e-05
18,1691104007.6621084,90.0,0.0289354234754329,-0.011220551425304216,2.0286440331389914,0.3089286124992314,0.38121724379273775,0.22861452391048764,-7.644636631691053e-05
19,1691104008.6758237,90.0,0.07781907723493633,0.01867735454750472,2.028667619981055,0.30885593211380385,0.38122540319449805,0.22862216906423782,-0.00019852116342159812
20,1691104021.427966,120.0,1.5784696109365843,-0.016500351802385974,2.0328028596462797,0.3088415674527217,0.3812059989029169,0.22862326612665937,-0.00015477899639411893
21,1691104022.4423082,120.0,1.5407871280668184,-0.013231435557322079,2.0328025853806744,0.3089471597107958,0.38121522108389805,0.22861757511534758,-4.446049681898027e-05
22,1691104035.205906,150.0,5.746574009407242,-0.019722122421512722,2.0339127439848803,0.30894986808364894,0.3812360309867068,0.2286169237345348,-0.00012190315039914721
23,1691104036.2247813,150.0,5.748414503035393,-0.011676252963904213,2.03392851425719,0.3089354348561655,0.3812431961756475,0.2286070158895402,-0.00010945846365631142
24,1691104048.9843638,180.0,8.49007894961086,-0.015247092306746405,2.0316158038229637,0.3089944019613237,0.38123321976425156,0.22861082132481492,-0.00011782299715276976
25,1691104049.9987137,180.0,8.492161002670956,0.030256719291716964,2.031613849680525,0.3088919980409123,0.3812313684714152,0.22859652523013413,-0.00011768625916551577
