# bicep3, run09 optical efficiency results, 20170201
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
,        ,        ,        ,       ,        ,        ,        ,        ,       ,       ,        mOhm,             pW @074K,          pW @242K,          pW/K                 
integer, integer, integer, string, integer, integer, integer, integer, string, string, integer, float,            float,             float,             float                
346,     0,       18,      P26,    1,       7,       15,      16,      B,      L,      1,       91.7478871399743, 130.776144072157,  114.272991737126,  0.0937679109944963   
347,     0,       18,      P26,    1,       5,       15,      17,      A,      L,      1,       80.6387874138056, 120.756248633612,  104.832940334447,  0.0904733426088947   
348,     0,       18,      P26,    1,       5,       15,      18,      B,      L,      1,       78.7855740913098, 117.912191107374,  101.226122708999,  0.0948072068089433   
349,     0,       18,      P26,    1,       3,       15,      19,      A,      L,      1,       77.1939927508515, 124.722042206225,  107.737525185978,  0.0965029376150355   
350,     0,       18,      P26,    1,       3,       15,      20,      B,      L,      1,       76.8539059384063, 122.577267392928,  105.427818294154,  0.0974400516975745   
351,     0,       18,      P26,    1,       1,       15,      21,      A,      D,      1,       86.2072868012057, 123.297932037985,  122.302140281136,  0.00565790770936853  
352,     0,       18,      P26,    NaN,     NaN,     16,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
353,     0,       18,      P26,    6,       1,       16,      1,       A,      L,      1,       79.2769925838803, 121.63220172261,   104.57575564395,   0.0969116254469267   
354,     0,       18,      P26,    6,       1,       16,      2,       B,      L,      1,       110.560821807042, 86.4544144368474,  7.06641386793854,  NaN                  
355,     0,       18,      P26,    5,       7,       16,      3,       A,      L,      1,       82.5836143445724, 112.253599702393,  96.4956852744319,  0.0895336047043225   
356,     0,       18,      P26,    5,       7,       16,      4,       B,      L,      1,       81.8958456454247, 110.987272697454,  94.2728407320004,  0.0949683634400749   
357,     0,       18,      P26,    5,       5,       16,      5,       A,      L,      1,       76.0731483045963, 120.352553274762,  106.210912325272,  0.0803502326675548   
358,     0,       18,      P26,    5,       5,       16,      6,       B,      L,      1,       76.0081964453983, 108.867658672223,  93.5533518766212,  0.0870131067931941   
359,     0,       18,      P26,    5,       3,       16,      7,       A,      L,      1,       74.8015653808684, 116.064741379696,  100.77177984491,   0.0868918269021957   
360,     0,       18,      P26,    5,       3,       16,      8,       B,      L,      1,       75.1436648402217, 106.574966436143,  90.32885906748,    0.092307428231038    
361,     0,       18,      P26,    5,       1,       16,      9,       A,      L,      1,       78.4844805871977, 114.986391960369,  98.2639701194029,  0.0950137604600334   
362,     0,       18,      P26,    5,       1,       16,      10,      B,      L,      1,       78.6754304540033, 120.61503384232,   103.413097826917,  0.097738272814792    
363,     0,       18,      P26,    4,       7,       16,      11,      A,      L,      1,       81.709711869335,  104.942564467626,  89.0597374033457,  0.0902433355925025   
364,     0,       18,      P26,    4,       7,       16,      12,      B,      L,      1,       80.7488387773206, 110.045455393254,  95.4836094576116,  0.0827377609979707   
365,     0,       18,      P26,    4,       5,       16,      13,      A,      L,      1,       77.8978863954406, 107.039071511948,  93.3819364331996,  0.0775973584019818   
366,     0,       18,      P26,    4,       5,       16,      14,      B,      L,      1,       74.1231200170978, 105.699893827644,  91.6628667121962,  0.0797558358832253   
367,     0,       18,      P26,    4,       3,       16,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
368,     0,       18,      P26,    4,       3,       16,      16,      B,      L,      1,       74.3119948315615, 106.457241498076,  91.118273927571,   0.0871532248324129   
369,     0,       18,      P26,    4,       1,       16,      17,      A,      L,      1,       77.9893972605138, 118.14993353458,   102.653656939695,  0.0880470261073052   
370,     0,       18,      P26,    4,       1,       16,      18,      B,      L,      1,       77.8864308968126, 117.802615888867,  101.397826079526,  0.0932090330076233   
371,     0,       18,      P26,    3,       7,       16,      19,      A,      L,      1,       82.6675190547311, 114.803346866066,  99.3887635709876,  0.0875828596311281   
372,     0,       18,      P26,    3,       7,       16,      20,      B,      L,      1,       82.8151022549533, 115.222123437723,  98.9759605680614,  0.0923077435776216   
373,     0,       18,      P26,    NaN,     NaN,     16,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
374,     0,       18,      P26,    8,       7,       17,      0,       A,      L,      1,       74.0402461177639, 171.719782455458,  228.569514604967,  NaN                  
375,     0,       18,      P26,    8,       7,       17,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
376,     0,       18,      P26,    8,       5,       17,      2,       A,      L,      1,       79.7780088077636, 117.413338060995,  100.326828654279,  0.0970824398108873   
377,     0,       18,      P26,    8,       5,       17,      3,       B,      L,      1,       82.4721329003247, 117.02383620502,   98.9225124692461,  0.102848430316896    
378,     0,       18,      P26,    8,       3,       17,      4,       A,      L,      1,       77.3215609503466, 117.718287929117,  99.9439805824909,  0.100990382651285    
379,     0,       18,      P26,    8,       3,       17,      5,       B,      L,      1,       79.4347890318209, 189.644430650056,  105.129150307718,  NaN                  
380,     0,       18,      P26,    8,       1,       17,      6,       B,      D,      1,       169.813121387621, 66.412113686675,   NaN,               NaN                  
381,     0,       18,      P26,    7,       7,       17,      7,       A,      L,      1,       85.3370976997234, 119.414276895103,  102.855811445336,  0.0940821900554977   
382,     0,       18,      P26,    7,       7,       17,      8,       B,      L,      1,       87.8525858542004, 122.727842045687,  105.361838968812,  0.0986704720276972   
383,     0,       18,      P26,    7,       5,       17,      9,       A,      L,      1,       75.8599363157038, 114.293679864232,  97.9588669325447,  0.0928114371118584   
384,     0,       18,      P26,    7,       5,       17,      10,      B,      L,      1,       77.5605164578934, 115.098964688927,  97.8752772573166,  0.0978618604068798   
385,     0,       18,      P26,    7,       3,       17,      11,      A,      L,      1,       75.1032875021128, 108.794055648453,  92.0145573773174,  0.0953380583587262   
386,     0,       18,      P26,    7,       3,       17,      12,      B,      L,      1,       74.7176735269656, 112.077673917814,  94.326788099047,   0.10085730578845     
387,     0,       18,      P26,    7,       1,       17,      13,      A,      L,      1,       79.8989206749615, NaN,               170.391977961237,  NaN                  
388,     0,       18,      P26,    7,       1,       17,      14,      B,      L,      1,       80.8522534457531, 128.357372092384,  109.861787350235,  0.105088549671303    
389,     0,       18,      P26,    6,       7,       17,      15,      A,      L,      1,       81.8438013299008, 115.698443072971,  99.7019974009815,  0.0908888958635769   
390,     0,       18,      P26,    6,       7,       17,      16,      B,      L,      1,       82.7736958844532, 112.605161513942,  95.7113572667883,  0.095987524131555    
391,     0,       18,      P26,    6,       5,       17,      17,      A,      L,      1,       76.1007754519344, 109.024247338961,  94.10539580009,    0.0847662019254018   
392,     0,       18,      P26,    6,       5,       17,      18,      B,      L,      1,       75.8196654084568, 108.904825513539,  91.9424108987953,  0.0963773557655893   
393,     0,       18,      P26,    6,       3,       17,      19,      A,      L,      1,       73.2838293590756, 120.896379843137,  104.407761232881,  0.0936853330128164   
394,     0,       18,      P26,    6,       3,       17,      20,      B,      L,      1,       74.3600054503212, 112.594798014901,  95.277508985797,   0.0983936876653646   
395,     0,       18,      P26,    NaN,     NaN,     17,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
396,     0,       17,      P13,    NaN,     NaN,     18,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
397,     0,       17,      P13,    6,       4,       18,      1,       A,      L,      1,       73.8880059593836, 199.857611024307,  180.483105178799,  0.110082419576752    
398,     0,       17,      P13,    6,       4,       18,      2,       B,      L,      1,       72.959772034569,  206.12882647358,   186.560874937969,  0.111181542815969    
399,     0,       17,      P13,    6,       6,       18,      3,       A,      L,      1,       79.671089267692,  194.162520596842,  175.119248137848,  0.10820041169883     
400,     0,       17,      P13,    6,       6,       18,      4,       B,      L,      1,       79.818294308399,  198.609268363926,  179.370365376146,  0.109311948794203    
401,     0,       17,      P13,    6,       8,       18,      5,       A,      L,      1,       88.7089679855886, 192.546376558612,  173.534375647454,  0.108022732449763    
402,     0,       17,      P13,    6,       8,       18,      6,       B,      L,      1,       89.3733128554055, 199.160032226479,  180.297838695047,  0.107171554155867    
403,     0,       17,      P13,    7,       2,       18,      7,       A,      L,      1,       73.4443847269257, 203.627752334527,  184.579062263036,  0.108231193588016    
404,     0,       17,      P13,    7,       2,       18,      8,       B,      L,      1,       73.93928081237,   207.168331284328,  187.908649998161,  0.109430007307767    
405,     0,       17,      P13,    7,       4,       18,      9,       A,      L,      1,       74.3664006861341, 200.943530306698,  181.655877934841,  0.109588933931007    
406,     0,       17,      P13,    7,       4,       18,      10,      B,      L,      1,       74.7348431491411, 203.124988605147,  183.85960369253,   0.109462414276235    
407,     0,       17,      P13,    7,       6,       18,      11,      A,      L,      1,       81.4467726627955, 199.56328039965,   180.787649938172,  0.106679718531129    
408,     0,       17,      P13,    7,       6,       18,      12,      B,      L,      1,       82.7422701741143, 205.764316465516,  186.733850181867,  0.108127649338917    
409,     0,       17,      P13,    7,       8,       18,      13,      A,      L,      1,       93.1333814498273, 200.790251537771,  181.862612571877,  0.107543403215309    
410,     0,       17,      P13,    7,       8,       18,      14,      B,      L,      1,       93.6072654174284, 200.184953437998,  182.444295660695,  0.100799191916495    
411,     0,       17,      P13,    8,       2,       18,      15,      A,      L,      1,       74.2432762623383, 206.104323543967,  186.952901984224,  0.108814895225816    
412,     0,       17,      P13,    8,       2,       18,      16,      B,      L,      1,       74.062827570241,  212.088261494229,  193.652008152965,  0.104751439439001    
413,     0,       17,      P13,    8,       4,       18,      17,      A,      L,      1,       76.065802465816,  205.246422653141,  186.226166059616,  0.108069639735937    
414,     0,       17,      P13,    8,       4,       18,      18,      B,      L,      1,       77.4048053251167, 202.843079256331,  183.804801376454,  0.108172033408394    
415,     0,       17,      P13,    8,       6,       18,      19,      A,      L,      1,       85.165379193842,  203.99658502621,   184.490676097882,  0.110829028001862    
416,     0,       17,      P13,    8,       6,       18,      20,      B,      L,      1,       87.624513252297,  206.242662419571,  186.946439409685,  0.109637630737986    
417,     0,       17,      P13,    8,       8,       18,      21,      A,      D,      1,       99.431450177988,  206.405201745466,  206.017265413747,  0.00220418370294829  
418,     0,       17,      P13,    NaN,     NaN,     19,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
419,     0,       17,      P13,    3,       8,       19,      1,       A,      L,      1,       93.1095670311144, 189.026013289105,  170.102490138219,  0.10752001790276     
420,     0,       17,      P13,    3,       8,       19,      2,       B,      L,      1,       90.7329255829683, 191.599380139767,  172.223234696167,  0.110091735475004    
421,     0,       17,      P13,    4,       2,       19,      3,       A,      L,      1,       75.7948537823424, 203.659652415701,  184.608469995208,  0.108245354661894    
422,     0,       17,      P13,    4,       2,       19,      4,       B,      L,      1,       75.2758726852871, 201.805808364561,  182.286526127366,  0.110905012711333    
423,     0,       17,      P13,    4,       4,       19,      5,       A,      L,      1,       75.1964060147862, 197.664641988676,  178.633900544794,  0.108129212749327    
424,     0,       17,      P13,    4,       4,       19,      6,       B,      L,      1,       73.2180233846014, 202.986668273336,  183.330198490594,  0.111684487401944    
425,     0,       17,      P13,    4,       6,       19,      7,       A,      L,      1,       79.3101073791488, 193.656303707192,  174.540402309892,  0.108613076121022    
426,     0,       17,      P13,    4,       6,       19,      8,       B,      L,      1,       79.0752326746082, 197.566293689994,  178.211715335282,  0.109969195197226    
427,     0,       17,      P13,    4,       8,       19,      9,       A,      L,      1,       89.6318160086412, 190.005574342041,  170.711271770657,  0.109626719155596    
428,     0,       17,      P13,    4,       8,       19,      10,      B,      L,      1,       88.9804327755182, 193.306671721381,  173.756555092862,  0.111080208116585    
429,     0,       17,      P13,    5,       2,       19,      11,      A,      L,      1,       75.7583246857133, 197.562690705659,  178.593435314066,  0.107779860179505    
430,     0,       17,      P13,    5,       2,       19,      12,      B,      L,      1,       74.3572142795421, 204.802305370458,  185.305527080515,  0.11077714937468     
431,     0,       17,      P13,    5,       4,       19,      13,      A,      L,      1,       74.9110694963698, 195.440817178512,  176.371238048693,  0.108349881419425    
432,     0,       17,      P13,    5,       4,       19,      14,      B,      L,      1,       73.9299565155467, 202.011461357778,  182.390937754058,  0.111480247748408    
433,     0,       17,      P13,    5,       6,       19,      15,      A,      L,      1,       78.2902240661328, 195.889701456357,  176.750839330734,  0.108743534804678    
434,     0,       17,      P13,    5,       6,       19,      16,      B,      L,      1,       79.7530194561698, 195.325035082944,  176.016854987,     0.109705568726954    
435,     0,       17,      P13,    5,       8,       19,      17,      A,      L,      1,       88.7676224837572, 192.036704502152,  172.905212967447,  0.108701656447189    
436,     0,       17,      P13,    5,       8,       19,      18,      B,      L,      1,       88.2760260538423, 192.401654791155,  173.097413030794,  0.109683191820233    
437,     0,       17,      P13,    6,       2,       19,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
438,     0,       17,      P13,    6,       2,       19,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
439,     0,       17,      P13,    NaN,     NaN,     19,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
440,     0,       17,      P13,    1,       2,       20,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
441,     0,       17,      P13,    1,       2,       20,      1,       B,      L,      1,       81.0959576137689, 200.680262678731,  182.164297291921,  0.105204348788696    
442,     0,       17,      P13,    1,       4,       20,      2,       A,      L,      1,       82.1172645498603, 199.727300872639,  181.447085401459,  0.103864860631701    
443,     0,       17,      P13,    1,       4,       20,      3,       B,      L,      1,       80.0454446047952, 196.29572745563,   177.567870754236,  0.106408276712465    
444,     0,       17,      P13,    1,       6,       20,      4,       A,      L,      1,       88.2992687822034, 193.866375715013,  259.771151895079,  NaN                  
445,     0,       17,      P13,    1,       6,       20,      5,       B,      L,      1,       86.092930063042,  194.496617703206,  175.579343178615,  0.107484514344268    
446,     0,       17,      P13,    1,       8,       20,      6,       B,      D,      1,       102.461115560726, 190.338190956195,  172.190591250922,  0.103111361961776    
447,     0,       17,      P13,    2,       2,       20,      7,       A,      L,      1,       78.6343762750217, 200.634079317262,  182.381842745519,  0.103705889612172    
448,     0,       17,      P13,    2,       2,       20,      8,       B,      L,      1,       78.2062434847827, 202.116453451606,  183.319352669232,  0.106801708990763    
449,     0,       17,      P13,    2,       4,       20,      9,       A,      L,      1,       77.8001381567757, 198.365866744965,  179.795195613655,  0.105515176882447    
450,     0,       17,      P13,    2,       4,       20,      10,      B,      L,      1,       77.3330584678867, 198.310367121682,  179.309693033918,  0.107958375498659    
451,     0,       17,      P13,    2,       6,       20,      11,      A,      L,      1,       82.9474880017022, 196.6540936283,    178.328389771257,  0.10412331736956     
452,     0,       17,      P13,    2,       6,       20,      12,      B,      L,      1,       81.5025370845635, 198.878601566352,  180.150313990744,  0.106410724861409    
453,     0,       17,      P13,    2,       8,       20,      13,      A,      L,      1,       97.5963740205843, 189.620868608292,  171.372992115495,  0.103681116436344    
454,     0,       17,      P13,    2,       8,       20,      14,      B,      L,      1,       94.0023416851443, 185.232639058458,  166.339806570668,  0.107345639135169    
455,     0,       17,      P13,    3,       2,       20,      15,      A,      L,      1,       76.2119467591877, 203.314589173921,  184.567588911466,  0.106517046945768    
456,     0,       17,      P13,    3,       2,       20,      16,      B,      L,      1,       75.657741826915,  202.523146974106,  183.459916193782,  0.108313811251837    
457,     0,       17,      P13,    3,       4,       20,      17,      A,      L,      1,       75.1251079973686, 198.591071056352,  179.597403278692,  0.107918566918521    
458,     0,       17,      P13,    3,       4,       20,      18,      B,      L,      1,       74.6411672479351, 196.465764983497,  177.09670277749,   0.110051489806856    
459,     0,       17,      P13,    3,       6,       20,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
460,     0,       17,      P13,    3,       6,       20,      20,      B,      L,      1,       81.0269468121483, 195.29806247952,   176.320067465462,  0.10782951712533     
461,     0,       17,      P13,    NaN,     NaN,     20,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
462,     0,       17,      P13,    NaN,     NaN,     21,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
463,     0,       17,      P13,    3,       5,       21,      1,       A,      L,      1,       77.9159367021065, 198.423652957097,  179.566977782729,  0.107140199854362    
464,     0,       17,      P13,    3,       5,       21,      2,       B,      L,      1,       77.1292980539637, 196.481503554259,  177.364440346711,  0.108619677315612    
465,     0,       17,      P13,    3,       3,       21,      3,       A,      L,      1,       76.481882008563,  195.203473739113,  176.347352406503,  0.107137053026195    
466,     0,       17,      P13,    3,       3,       21,      4,       B,      L,      1,       76.2595396658503, 199.952541463429,  180.540313243237,  0.110296751251092    
467,     0,       17,      P13,    3,       1,       21,      5,       A,      L,      1,       79.1951357424127, 194.477003450706,  176.36399522365,   0.102914819471912    
468,     0,       17,      P13,    3,       1,       21,      6,       B,      L,      1,       79.0582746130659, 198.143982821805,  179.998327236347,  0.103100315826466    
469,     0,       17,      P13,    2,       7,       21,      7,       A,      L,      1,       92.2836031188798, 191.237966579429,  172.581348758873,  0.106003510344067    
470,     0,       17,      P13,    2,       7,       21,      8,       B,      L,      1,       89.7647887376996, 190.896436417877,  172.553847822178,  0.104219253384653    
471,     0,       17,      P13,    2,       5,       21,      9,       A,      L,      1,       80.5149745339887, 197.545312086142,  179.098890091936,  0.104809215876169    
472,     0,       17,      P13,    2,       5,       21,      10,      B,      L,      1,       78.7399906236977, 197.120542553936,  178.300508189063,  0.106932013436777    
473,     0,       17,      P13,    2,       3,       21,      11,      A,      L,      1,       78.9943583150339, 196.291825654481,  177.884677596535,  0.104586068511053    
474,     0,       17,      P13,    2,       3,       21,      12,      B,      L,      1,       76.7900335894242, 198.25973678321,   179.229676028277,  0.108125345198483    
475,     0,       17,      P13,    2,       1,       21,      13,      A,      L,      1,       81.683494848408,  197.426412094008,  264.432135008992,  NaN                  
476,     0,       17,      P13,    2,       1,       21,      14,      B,      L,      1,       79.5104059897783, 199.077689385226,  180.56008912096,   0.10521363786515     
477,     0,       17,      P13,    1,       7,       21,      15,      A,      L,      1,       98.320872038683,  191.27118867677,   173.662261185193,  0.10005072438396     
478,     0,       17,      P13,    1,       7,       21,      16,      B,      L,      1,       94.5276512613451, 192.406443806855,  174.263646470928,  0.103084075772311    
479,     0,       17,      P13,    1,       5,       21,      17,      A,      L,      1,       84.5894126879404, 195.48060432161,   NaN,               NaN                  
480,     0,       17,      P13,    1,       5,       21,      18,      B,      L,      1,       82.5755682841607, 198.123178357831,  179.249333380626,  0.1072377555523      
481,     0,       17,      P13,    1,       3,       21,      19,      A,      L,      1,       80.9688429961976, 195.804544554096,  179.847200203401,  0.0906667292653091   
482,     0,       17,      P13,    1,       3,       21,      20,      B,      L,      1,       79.799254105787,  198.812617313031,  180.063828365961,  0.106527209926538    
483,     0,       17,      P13,    1,       1,       21,      21,      A,      D,      1,       84.5382480688718, 206.423713958859,  205.933813338208,  0.00278352625369413  
484,     0,       17,      P13,    NaN,     NaN,     22,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
485,     0,       17,      P13,    6,       1,       22,      1,       A,      L,      1,       77.8714023359424, 194.981763747955,  176.181885943847,  0.106817487523342    
486,     0,       17,      P13,    6,       1,       22,      2,       B,      L,      1,       76.800634316296,  197.996665871455,  180.010504504301,  0.102194098677011    
487,     0,       17,      P13,    5,       7,       22,      3,       A,      L,      1,       84.719741852358,  193.595810581239,  174.8634489884,    0.106433872686587    
488,     0,       17,      P13,    5,       7,       22,      4,       B,      L,      1,       84.8654600251486, 197.819075572493,  178.651792911593,  0.108905015118749    
489,     0,       17,      P13,    5,       5,       22,      5,       A,      L,      1,       78.4388242611183, 192.017520233458,  173.028168120157,  0.107894046098304    
490,     0,       17,      P13,    5,       5,       22,      6,       B,      L,      1,       78.1789570770238, 193.396187964611,  174.282713151671,  0.108599288709889    
491,     0,       17,      P13,    5,       3,       22,      7,       A,      L,      1,       75.3324777212895, 197.863770030257,  178.759842446904,  0.108545043087234    
492,     0,       17,      P13,    5,       3,       22,      8,       B,      L,      1,       74.7079938405782, 199.824592113695,  180.391805507624,  0.110413560261766    
493,     0,       17,      P13,    5,       1,       22,      9,       A,      L,      1,       79.0099802309041, 193.542502069435,  174.79160681341,   0.106539177591049    
494,     0,       17,      P13,    5,       1,       22,      10,      B,      L,      1,       78.5669571176281, 193.429925244181,  174.633407884163,  0.106798394091012    
495,     0,       17,      P13,    4,       7,       22,      11,      A,      L,      1,       84.825439553422,  191.565274625016,  172.841432819025,  0.106385464806769    
496,     0,       17,      P13,    4,       7,       22,      12,      B,      L,      1,       84.1792250446036, 199.987709521218,  180.751696531008,  0.109295528353464    
497,     0,       17,      P13,    4,       5,       22,      13,      A,      L,      1,       76.1761866915184, 200.366651123685,  181.736352512024,  0.105853969384439    
498,     0,       17,      P13,    4,       5,       22,      14,      B,      L,      1,       77.2033031699915, 195.06600747364,   175.822327831308,  0.109339088876887    
499,     0,       17,      P13,    4,       3,       22,      15,      A,      L,      1,       75.4698043323677, 200.972671715716,  182.121654719237,  0.107108051116359    
500,     0,       17,      P13,    4,       3,       22,      16,      B,      L,      1,       75.0172080538543, 202.690406755851,  183.234927825059,  0.110542493924956    
501,     0,       17,      P13,    4,       1,       22,      17,      A,      L,      1,       78.4832629801082, 198.021792818592,  179.276345896,     0.106508221151085    
502,     0,       17,      P13,    4,       1,       22,      18,      B,      L,      1,       79.624773540067,  197.332326067197,  178.479058561324,  0.107120838101557    
503,     0,       17,      P13,    3,       7,       22,      19,      A,      L,      1,       87.9270300888424, 193.412006190249,  174.961873286533,  0.104830300589292    
504,     0,       17,      P13,    3,       7,       22,      20,      B,      L,      1,       86.1973722089213, 194.768552877986,  175.971303900298,  0.106802551009589    
505,     0,       17,      P13,    NaN,     NaN,     22,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
506,     0,       17,      P13,    8,       7,       23,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
507,     0,       17,      P13,    8,       7,       23,      1,       B,      L,      1,       96.4134524091225, 202.494126327314,  185.217139389866,  0.0981646985082267   
508,     0,       17,      P13,    8,       5,       23,      2,       A,      L,      1,       81.024946334901,  206.238769419186,  187.126427816261,  0.108592850016617    
509,     0,       17,      P13,    8,       5,       23,      3,       B,      L,      1,       82.4530111176472, 208.229730367318,  187.932367510165,  0.115325925324737    
510,     0,       17,      P13,    8,       3,       23,      4,       A,      L,      1,       75.9831024623131, 208.046831416594,  188.643004317745,  0.110249017607096    
511,     0,       17,      P13,    8,       3,       23,      5,       B,      L,      1,       76.4595236468138, 207.923039387844,  188.590104934933,  0.109846218482453    
512,     0,       17,      P13,    8,       1,       23,      6,       B,      D,      1,       77.6058924257,    213.151031673532,  194.348917113782,  0.106830196362218    
513,     0,       17,      P13,    7,       7,       23,      7,       A,      L,      1,       87.0706095006132, 198.317512508442,  178.764273542443,  0.111097948670448    
514,     0,       17,      P13,    7,       7,       23,      8,       B,      L,      1,       88.1531910275101, 200.78936308433,   181.318978540907,  0.110627184905809    
515,     0,       17,      P13,    7,       5,       23,      9,       A,      L,      1,       77.4438258426124, 202.689996620178,  183.4295335624,    0.10943444919192     
516,     0,       17,      P13,    7,       5,       23,      10,      B,      L,      1,       79.3289518762743, 204.758225636705,  185.299631392592,  0.110560194568825    
517,     0,       17,      P13,    7,       3,       23,      11,      A,      L,      1,       74.0054337801611, 206.047702207523,  186.733533329775,  0.109739595896292    
518,     0,       17,      P13,    7,       3,       23,      12,      B,      L,      1,       74.9183309189899, 202.433087277226,  182.785365752429,  0.111634781390889    
519,     0,       17,      P13,    7,       1,       23,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
520,     0,       17,      P13,    7,       1,       23,      14,      B,      L,      1,       76.5346331433097, 209.888334549978,  190.549964568933,  0.109877102165031    
521,     0,       17,      P13,    6,       7,       23,      15,      A,      L,      1,       84.5730291328955, 199.022424272839,  179.92339174565,   0.10851723026812     
522,     0,       17,      P13,    6,       7,       23,      16,      B,      L,      1,       85.6501330846916, 197.51818214061,   177.878448559769,  0.111589395345687    
523,     0,       17,      P13,    6,       5,       23,      17,      A,      L,      1,       76.4184489091082, 201.83279013952,   182.470861395817,  0.110010958771041    
524,     0,       17,      P13,    6,       5,       23,      18,      B,      L,      1,       77.3046325020936, 201.376032376289,  181.675021078918,  0.111937564189606    
525,     0,       17,      P13,    6,       3,       23,      19,      A,      L,      1,       73.4649959783237, 204.159700626493,  184.656304500357,  0.110814750716685    
526,     0,       17,      P13,    6,       3,       23,      20,      B,      L,      1,       73.5651403710278, 208.464943330612,  188.286864447449,  0.114648175472518    
527,     0,       17,      P13,    NaN,     NaN,     23,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
528,     0,       12,      P20,    NaN,     NaN,     24,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
529,     0,       12,      P20,    6,       4,       24,      1,       A,      L,      1,       68.8550174289254, 146.653013697946,  127.364981090823,  0.109591094358654    
530,     0,       12,      P20,    6,       4,       24,      2,       B,      L,      1,       70.063454621675,  140.576594108938,  120.636685264198,  0.113294936617842    
531,     0,       12,      P20,    6,       6,       24,      3,       A,      L,      1,       73.4534626443345, 143.673828218962,  124.302212413088,  0.110065998897006    
532,     0,       12,      P20,    6,       6,       24,      4,       B,      L,      1,       80.9637385373411, 133.390381075502,  114.697147347566,  0.106211555272363    
533,     0,       12,      P20,    6,       8,       24,      5,       A,      L,      1,       107.865728083542, 104.728739441434,  85.4326424725578,  0.109636914595885    
534,     0,       12,      P20,    6,       8,       24,      6,       B,      L,      1,       118.108418503448, 83.8466545394899,  19.8684247032233,  NaN                  
535,     0,       12,      P20,    7,       2,       24,      7,       A,      L,      1,       77.9204804906804, 138.883744788378,  119.789608920634,  0.108489408339458    
536,     0,       12,      P20,    7,       2,       24,      8,       B,      L,      1,       80.0076810647895, 140.246379408642,  139.096975251827,  0.00653070543645163  
537,     0,       12,      P20,    7,       4,       24,      9,       A,      L,      1,       72.6078070680644, 142.186374085538,  122.788382953525,  0.11021585870462     
538,     0,       12,      P20,    7,       4,       24,      10,      B,      L,      1,       75.6753651493964, 135.826556238918,  116.051986680547,  0.112355508854381    
539,     0,       12,      P20,    7,       6,       24,      11,      A,      L,      1,       82.0582092821215, 135.924160087731,  116.519753231828,  0.110252311681269    
540,     0,       12,      P20,    7,       6,       24,      12,      B,      L,      1,       89.3570449461866, 150.917162344059,  157.476506300899,  NaN                  
541,     0,       12,      P20,    7,       8,       24,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
542,     0,       12,      P20,    7,       8,       24,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
543,     0,       12,      P20,    8,       2,       24,      15,      A,      L,      1,       91.2298579726586, 164.70353796141,   157.701902870271,  0.0397820175632926   
544,     0,       12,      P20,    8,       2,       24,      16,      B,      L,      1,       100.691811609861, 108.531900588124,  112.210047744423,  NaN                  
545,     0,       12,      P20,    8,       4,       24,      17,      A,      L,      1,       83.2135107027036, 128.546015592743,  108.811453181638,  0.112128195517642    
546,     0,       12,      P20,    8,       4,       24,      18,      B,      L,      1,       93.5587811558649, 119.063270027926,  129.596902236222,  NaN                  
547,     0,       12,      P20,    8,       6,       24,      19,      A,      L,      1,       112.246367148342, 153.769125407383,  83.8088091684902,  NaN                  
548,     0,       12,      P20,    8,       6,       24,      20,      B,      L,      1,       147.317916169355, NaN,               NaN,               NaN                  
549,     0,       12,      P20,    8,       8,       24,      21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
550,     0,       12,      P20,    NaN,     NaN,     25,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
551,     0,       12,      P20,    3,       8,       25,      1,       A,      L,      1,       97.5172354566054, 103.150284727191,  83.4779650519712,  0.111774543609206    
