Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459562.722916667,*, , 144.459170,    23.213453,
2459562.723611111,*, , 144.209267,    23.213511,
2459562.724305556,*, , 143.959363,    23.213569,
2459562.725000000,*, , 143.709460,    23.213627,
2459562.725694444,*, , 143.459556,    23.213684,
2459562.726388889,*, , 143.209653,    23.213743,
2459562.727083333,*, , 142.959749,    23.213801,
2459562.727777778,*, , 142.709846,    23.213859,
2459562.728472222,*, , 142.459942,    23.213917,
2459562.729166667,*, , 142.210039,    23.213976,
2459562.729861111,*, , 141.960135,    23.214034,
2459562.730555556,*, , 141.710231,    23.214093,
2459562.731250000,*, , 141.460328,    23.214151,
2459562.731944445,*, , 141.210424,    23.214210,
2459562.732638889,*, , 140.960520,    23.214269,
2459562.733333333,*, , 140.710616,    23.214328,
2459562.734027778,*, , 140.460712,    23.214387,
2459562.734722222,*, , 140.210808,    23.214446,
2459562.735416667,*, , 139.960904,    23.214506,
2459562.736111111,*, , 139.711001,    23.214565,
2459562.736805555,*, , 139.461097,    23.214625,
2459562.737500000,*, , 139.211192,    23.214684,
2459562.738194444,*, , 138.961288,    23.214744,
2459562.738888889,*, , 138.711384,    23.214804,
2459562.739583333,*, , 138.461480,    23.214863,
2459562.740277778,*, , 138.211576,    23.214923,
2459562.740972222,*, , 137.961672,    23.214983,
2459562.741666667,*, , 137.711767,    23.215044,
2459562.742361111,*, , 137.461863,    23.215104,
2459562.743055556,*, , 137.211959,    23.215164,
2459562.743750000,*, , 136.962054,    23.215225,
2459562.744444444,*, , 136.712150,    23.215285,
2459562.745138889,*, , 136.462246,    23.215346,
2459562.745833333,*, , 136.212341,    23.215406,
2459562.746527778,*, , 135.962437,    23.215467,
2459562.747222222,*, , 135.712532,    23.215528,
2459562.747916667,*, , 135.462627,    23.215589,
2459562.748611111,*, , 135.212723,    23.215650,
2459562.749305556,*, , 134.962818,    23.215711,
2459562.750000000,*, , 134.712913,    23.215772,
2459562.750694444,*, , 134.463009,    23.215834,
2459562.751388889,*, , 134.213104,    23.215895,
2459562.752083333,*, , 133.963199,    23.215957,
2459562.752777778,*, , 133.713294,    23.216018,
2459562.753472222,*, , 133.463389,    23.216080,
2459562.754166667,*, , 133.213484,    23.216142,
2459562.754861111,*, , 132.963579,    23.216203,
2459562.755555556,*, , 132.713674,    23.216265,
2459562.756250000,*, , 132.463769,    23.216327,
2459562.756944444,*, , 132.213864,    23.216389,
2459562.757638889,*, , 131.963959,    23.216452,
2459562.758333333,*, , 131.714054,    23.216514,
2459562.759027778,*, , 131.464149,    23.216576,
2459562.759722222,*, , 131.214243,    23.216639,
2459562.760416667,*, , 130.964338,    23.216701,
2459562.761111111,*, , 130.714433,    23.216764,
2459562.761805556,*, , 130.464527,    23.216826,
2459562.762500000,*, , 130.214622,    23.216889,
2459562.763194445,*, , 129.964716,    23.216952,
2459562.763888889,*, , 129.714811,    23.217015,
2459562.764583333,*, , 129.464905,    23.217078,
2459562.765277778,*, , 129.215000,    23.217141,
2459562.765972222,*, , 128.965094,    23.217204,
2459562.766666667,*, , 128.715188,    23.217267,
2459562.767361111,*, , 128.465283,    23.217330,
2459562.768055555,*, , 128.215377,    23.217394,
2459562.768750000,*, , 127.965471,    23.217457,
2459562.769444444,*, , 127.715565,    23.217521,
2459562.770138889,*, , 127.465659,    23.217584,
2459562.770833333,*, , 127.215753,    23.217648,
2459562.771527778,*, , 126.965847,    23.217712,
2459562.772222222,*, , 126.715941,    23.217776,
2459562.772916667,*, , 126.466035,    23.217840,
2459562.773611111,*, , 126.216129,    23.217904,
2459562.774305556,*, , 125.966223,    23.217968,
2459562.775000000,*, , 125.716317,    23.218032,
2459562.775694444,*, , 125.466410,    23.218096,
2459562.776388889,*, , 125.216504,    23.218160,
2459562.777083333,*, , 124.966598,    23.218224,
2459562.777777778,*, , 124.716691,    23.218289,
2459562.778472222,*, , 124.466785,    23.218353,
2459562.779166667,*, , 124.216878,    23.218418,
2459562.779861111,*, , 123.966972,    23.218482,
2459562.780555556,*, , 123.717065,    23.218547,
2459562.781250000,*, , 123.467159,    23.218612,
2459562.781944444,*, , 123.217252,    23.218677,
2459562.782638889,*, , 122.967345,    23.218742,
2459562.783333333,*, , 122.717439,    23.218807,
2459562.784027778,*, , 122.467532,    23.218872,
2459562.784722222,*, , 122.217625,    23.218937,
2459562.785416667,*, , 121.967718,    23.219002,
2459562.786111111,*, , 121.717811,    23.219067,
2459562.786805556,*, , 121.467904,    23.219132,
2459562.787500000,*, , 121.217997,    23.219198,
2459562.788194444,*, , 120.968090,    23.219263,
2459562.788888889,*, , 120.718183,    23.219329,
2459562.789583333,*, , 120.468276,    23.219394,
2459562.790277778,*, , 120.218368,    23.219460,
2459562.790972222,*, , 119.968461,    23.219525,
2459562.791666667,*, , 119.718554,    23.219591,
2459562.792361111,*, , 119.468647,    23.219657,
2459562.793055556,*, , 119.218739,    23.219723,
2459562.793750000,*, , 118.968832,    23.219789,
2459562.794444445,*, , 118.718924,    23.219854,
2459562.795138889,*, , 118.469017,    23.219920,
2459562.795833333,*, , 118.219109,    23.219987,
2459562.796527778,*, , 117.969201,    23.220053,
2459562.797222222,*, , 117.719294,    23.220119,
2459562.797916667,*, , 117.469386,    23.220185,
2459562.798611111,*, , 117.219478,    23.220251,
2459562.799305555,*, , 116.969570,    23.220318,
2459562.800000000,*, , 116.719662,    23.220384,
2459562.800694444,*, , 116.469754,    23.220451,
2459562.801388889,*, , 116.219846,    23.220517,
2459562.802083333,*, , 115.969938,    23.220584,
2459562.802777778,*, , 115.720030,    23.220650,
2459562.803472222,*, , 115.470122,    23.220717,
2459562.804166667,*, , 115.220214,    23.220784,
2459562.804861111,*, , 114.970306,    23.220851,
2459562.805555556,*, , 114.720397,    23.220917,
2459562.806250000,*, , 114.470489,    23.220984,
2459562.806944444,*, , 114.220581,    23.221051,
2459562.807638889,*, , 113.970672,    23.221118,
2459562.808333333,*, , 113.720764,    23.221185,
2459562.809027778,*, , 113.470855,    23.221252,
2459562.809722222,*, , 113.220946,    23.221319,
2459562.810416667,*, , 112.971038,    23.221387,
2459562.811111111,*, , 112.721129,    23.221454,
2459562.811805556,*, , 112.471220,    23.221521,
2459562.812500000,*, , 112.221312,    23.221588,
2459562.813194444,*, , 111.971403,    23.221656,
2459562.813888889,*, , 111.721494,    23.221723,
2459562.814583333,*, , 111.471585,    23.221791,
2459562.815277778,*, , 111.221676,    23.221858,
2459562.815972222,*, , 110.971767,    23.221926,
2459562.816666667,*, , 110.721858,    23.221993,
2459562.817361111,*, , 110.471949,    23.222061,
2459562.818055556,*, , 110.222039,    23.222129,
2459562.818750000,*, , 109.972130,    23.222196,
2459562.819444444,*, , 109.722221,    23.222264,
2459562.820138889,*, , 109.472311,    23.222332,
2459562.820833333,*, , 109.222402,    23.222400,
2459562.821527778,*, , 108.972493,    23.222467,
2459562.822222222,*, , 108.722583,    23.222535,
2459562.822916667,*, , 108.472673,    23.222603,
2459562.823611111,*, , 108.222764,    23.222671,
2459562.824305556,*, , 107.972854,    23.222739,
2459562.825000000,*, , 107.722944,    23.222807,
2459562.825694445,*, , 107.473035,    23.222875,
2459562.826388889,*, , 107.223125,    23.222944,
2459562.827083333,*, , 106.973215,    23.223012,
2459562.827777778,*, , 106.723305,    23.223080,
2459562.828472222,*, , 106.473395,    23.223148,
2459562.829166667,*, , 106.223485,    23.223216,
2459562.829861111,*, , 105.973575,    23.223285,
2459562.830555555,*, , 105.723665,    23.223353,
2459562.831250000,*, , 105.473755,    23.223421,
2459562.831944444,*, , 105.223844,    23.223490,
2459562.832638889,*, , 104.973934,    23.223558,
2459562.833333333,*, , 104.724024,    23.223627,
2459562.834027778,*, , 104.474113,    23.223695,
2459562.834722222,*, , 104.224203,    23.223764,
2459562.835416667,*, , 103.974292,    23.223832,
2459562.836111111,*, , 103.724382,    23.223901,
2459562.836805556,*, , 103.474471,    23.223969,
2459562.837500000,*, , 103.224560,    23.224038,
2459562.838194444,*, , 102.974650,    23.224107,
2459562.838888889,*, , 102.724739,    23.224175,
2459562.839583333,*, , 102.474828,    23.224244,
2459562.840277778,*, , 102.224917,    23.224313,
2459562.840972222,*, , 101.975006,    23.224381,
2459562.841666667,*, , 101.725095,    23.224450,
2459562.842361111,*, , 101.475184,    23.224519,
2459562.843055556,*, , 101.225273,    23.224588,
2459562.843750000,*, , 100.975362,    23.224657,
2459562.844444444,*, , 100.725451,    23.224725,
2459562.845138889,*, , 100.475539,    23.224794,
2459562.845833333,*, , 100.225628,    23.224863,
2459562.846527778,*, ,  99.975717,    23.224932,
2459562.847222222,*, ,  99.725805,    23.225001,
2459562.847916667,*, ,  99.475894,    23.225070,
2459562.848611111,*, ,  99.225982,    23.225139,
2459562.849305556,*, ,  98.976070,    23.225208,
2459562.850000000,*, ,  98.726159,    23.225277,
2459562.850694444,*, ,  98.476247,    23.225346,
2459562.851388889,*, ,  98.226335,    23.225415,
2459562.852083333,*, ,  97.976424,    23.225484,
2459562.852777778,*, ,  97.726512,    23.225553,
2459562.853472222,*, ,  97.476600,    23.225622,
2459562.854166667,*, ,  97.226688,    23.225691,
2459562.854861111,*, ,  96.976776,    23.225760,
2459562.855555556,*, ,  96.726864,    23.225829,
2459562.856250000,*, ,  96.476951,    23.225899,
2459562.856944445,*, ,  96.227039,    23.225968,
2459562.857638889,*, ,  95.977127,    23.226037,
2459562.858333333,*, ,  95.727215,    23.226106,
2459562.859027778,*, ,  95.477302,    23.226175,
2459562.859722222,*, ,  95.227390,    23.226244,
2459562.860416667,*, ,  94.977477,    23.226313,
2459562.861111111,*, ,  94.727565,    23.226383,
2459562.861805555,*, ,  94.477652,    23.226452,
2459562.862500000,*, ,  94.227740,    23.226521,
2459562.863194444,*, ,  93.977827,    23.226590,
2459562.863888889,*, ,  93.727914,    23.226659,
2459562.864583333,*, ,  93.478001,    23.226729,
2459562.865277778,*, ,  93.228089,    23.226798,
2459562.865972222,*, ,  92.978176,    23.226867,
2459562.866666667,*, ,  92.728263,    23.226936,
2459562.867361111,*, ,  92.478350,    23.227006,
2459562.868055556,*, ,  92.228437,    23.227075,
2459562.868750000,*, ,  91.978523,    23.227144,
2459562.869444444,*, ,  91.728610,    23.227213,
2459562.870138889,*, ,  91.478697,    23.227283,
2459562.870833333,*, ,  91.228784,    23.227352,
2459562.871527778,*, ,  90.978870,    23.227421,
2459562.872222222,*, ,  90.728957,    23.227490,
2459562.872916667,*, ,  90.479044,    23.227559,
2459562.873611111,*, ,  90.229130,    23.227629,
2459562.874305556,*, ,  89.979216,    23.227698,
2459562.875000000,*, ,  89.729303,    23.227767,
2459562.875694444,*, ,  89.479389,    23.227836,
2459562.876388889,*, ,  89.229475,    23.227906,
2459562.877083333,*, ,  88.979562,    23.227975,
2459562.877777778,*, ,  88.729648,    23.228044,
2459562.878472222,*, ,  88.479734,    23.228113,
2459562.879166667,*, ,  88.229820,    23.228182,
2459562.879861111,*, ,  87.979906,    23.228251,
2459562.880555556,*, ,  87.729992,    23.228321,
2459562.881250000,*, ,  87.480078,    23.228390,
2459562.881944444,*, ,  87.230163,    23.228459,
2459562.882638889,*, ,  86.980249,    23.228528,
2459562.883333333,*, ,  86.730335,    23.228597,
2459562.884027778,*, ,  86.480421,    23.228666,
2459562.884722222,*, ,  86.230506,    23.228735,
2459562.885416667,*, ,  85.980592,    23.228805,
2459562.886111111,*, ,  85.730677,    23.228874,
2459562.886805556,*, ,  85.480763,    23.228943,
2459562.887500000,*, ,  85.230848,    23.229012,
2459562.888194445,*, ,  84.980933,    23.229081,
2459562.888888889,*, ,  84.731019,    23.229150,
2459562.889583333,*, ,  84.481104,    23.229219,
2459562.890277778,*, ,  84.231189,    23.229288,
2459562.890972222,*, ,  83.981274,    23.229357,
2459562.891666667,*, ,  83.731359,    23.229426,
2459562.892361111,*, ,  83.481444,    23.229495,
2459562.893055555,*, ,  83.231529,    23.229564,
2459562.893750000,*, ,  82.981614,    23.229632,
2459562.894444444,*, ,  82.731699,    23.229701,
2459562.895138889,*, ,  82.481784,    23.229770,
2459562.895833333,*, ,  82.231868,    23.229839,
2459562.896527778,*, ,  81.981953,    23.229908,
2459562.897222222,*, ,  81.732038,    23.229977,
2459562.897916667,*, ,  81.482122,    23.230045,
2459562.898611111,*, ,  81.232207,    23.230114,
2459562.899305556,*, ,  80.982291,    23.230183,
2459562.900000000,*, ,  80.732376,    23.230252,
2459562.900694444,*, ,  80.482460,    23.230320,
2459562.901388889,*, ,  80.232544,    23.230389,
2459562.902083333,*, ,  79.982628,    23.230458,
2459562.902777778,*, ,  79.732713,    23.230526,
2459562.903472222,*, ,  79.482797,    23.230595,
2459562.904166667,*, ,  79.232881,    23.230663,
2459562.904861111,*, ,  78.982965,    23.230732,
2459562.905555556,*, ,  78.733049,    23.230800,
2459562.906250000,*, ,  78.483133,    23.230869,
2459562.906944444,*, ,  78.233217,    23.230937,
2459562.907638889,*, ,  77.983300,    23.231006,
2459562.908333333,*, ,  77.733384,    23.231074,
2459562.909027778,*, ,  77.483468,    23.231142,
2459562.909722222,*, ,  77.233551,    23.231211,
2459562.910416667,*, ,  76.983635,    23.231279,
2459562.911111111,*, ,  76.733719,    23.231347,
2459562.911805556,*, ,  76.483802,    23.231415,
2459562.912500000,*, ,  76.233885,    23.231484,
2459562.913194444,*, ,  75.983969,    23.231552,
2459562.913888889,*, ,  75.734052,    23.231620,
2459562.914583333,*, ,  75.484135,    23.231688,
2459562.915277778,*, ,  75.234219,    23.231756,
2459562.915972222,*, ,  74.984302,    23.231824,
2459562.916666667,*, ,  74.734385,    23.231892,
2459562.917361111,*, ,  74.484468,    23.231960,
2459562.918055556,*, ,  74.234551,    23.232028,
2459562.918750000,*, ,  73.984634,    23.232096,
2459562.919444445,*, ,  73.734717,    23.232163,
2459562.920138889,*, ,  73.484800,    23.232231,
2459562.920833333,*, ,  73.234882,    23.232299,
2459562.921527778,*, ,  72.984965,    23.232367,
2459562.922222222,*, ,  72.735048,    23.232434,
2459562.922916667,*, ,  72.485130,    23.232502,
2459562.923611111,*, ,  72.235213,    23.232569,
2459562.924305555,*, ,  71.985296,    23.232637,
2459562.925000000,*, ,  71.735378,    23.232704,
2459562.925694444,*, ,  71.485460,    23.232772,
2459562.926388889,*, ,  71.235543,    23.232839,
2459562.927083333,*, ,  70.985625,    23.232906,
2459562.927777778,*, ,  70.735707,    23.232974,
2459562.928472222,*, ,  70.485790,    23.233041,
2459562.929166667,*, ,  70.235872,    23.233108,
2459562.929861111,*, ,  69.985954,    23.233175,
2459562.930555556,*, ,  69.736036,    23.233242,
2459562.931250000,*, ,  69.486118,    23.233310,
2459562.931944444,*, ,  69.236200,    23.233377,
2459562.932638889,*, ,  68.986282,    23.233443,
2459562.933333333,*, ,  68.736364,    23.233510,
2459562.934027778,*, ,  68.486445,    23.233577,
2459562.934722222,*, ,  68.236527,    23.233644,
2459562.935416667,*, ,  67.986609,    23.233711,
2459562.936111111,*, ,  67.736690,    23.233777,
2459562.936805556,*, ,  67.486772,    23.233844,
2459562.937500000,*, ,  67.236854,    23.233911,
2459562.938194444,*, ,  66.986935,    23.233977,
2459562.938888889,*, ,  66.737017,    23.234044,
2459562.939583333,*, ,  66.487098,    23.234110,
2459562.940277778,*, ,  66.237179,    23.234177,
2459562.940972222,*, ,  65.987261,    23.234243,
2459562.941666667,*, ,  65.737342,    23.234309,
2459562.942361111,*, ,  65.487423,    23.234375,
2459562.943055556,*, ,  65.237504,    23.234441,
2459562.943750000,*, ,  64.987585,    23.234508,
2459562.944444444,*, ,  64.737666,    23.234574,
2459562.945138889,*, ,  64.487747,    23.234639,
2459562.945833333,*, ,  64.237828,    23.234705,
2459562.946527778,*, ,  63.987909,    23.234771,
2459562.947222222,*, ,  63.737990,    23.234837,
2459562.947916667,*, ,  63.488071,    23.234903,
2459562.948611111,*, ,  63.238151,    23.234968,
2459562.949305556,*, ,  62.988232,    23.235034,
2459562.950000000,*, ,  62.738313,    23.235100,
2459562.950694445,*, ,  62.488393,    23.235165,
2459562.951388889,*, ,  62.238474,    23.235230,
2459562.952083333,*, ,  61.988554,    23.235296,
2459562.952777778,*, ,  61.738635,    23.235361,
2459562.953472222,*, ,  61.488715,    23.235426,
2459562.954166667,*, ,  61.238796,    23.235491,
2459562.954861111,*, ,  60.988876,    23.235557,
2459562.955555555,*, ,  60.738956,    23.235622,
2459562.956250000,*, ,  60.489036,    23.235686,
2459562.956944444,*, ,  60.239117,    23.235751,
2459562.957638889,*, ,  59.989197,    23.235816,
2459562.958333333,*, ,  59.739277,    23.235881,
2459562.959027778,*, ,  59.489357,    23.235946,
2459562.959722222,*, ,  59.239437,    23.236010,
2459562.960416667,*, ,  58.989517,    23.236075,
2459562.961111111,*, ,  58.739596,    23.236139,
2459562.961805556,*, ,  58.489676,    23.236204,
2459562.962500000,*, ,  58.239756,    23.236268,
2459562.963194444,*, ,  57.989836,    23.236332,
2459562.963888889,*, ,  57.739916,    23.236396,
2459562.964583333,*, ,  57.489995,    23.236460,
2459562.965277778,*, ,  57.240075,    23.236525,
2459562.965972222,*, ,  56.990154,    23.236588,
2459562.966666667,*, ,  56.740234,    23.236652,
2459562.967361111,*, ,  56.490313,    23.236716,
2459562.968055556,*, ,  56.240393,    23.236780,
2459562.968750000,*, ,  55.990472,    23.236844,
2459562.969444444,*, ,  55.740551,    23.236907,
2459562.970138889,*, ,  55.490631,    23.236971,
2459562.970833333,*, ,  55.240710,    23.237034,
2459562.971527778,*, ,  54.990789,    23.237097,
2459562.972222222,*, ,  54.740868,    23.237161,
2459562.972916667,*, ,  54.490947,    23.237224,
2459562.973611111,*, ,  54.241026,    23.237287,
2459562.974305556,*, ,  53.991105,    23.237350,
2459562.975000000,*, ,  53.741184,    23.237413,
2459562.975694444,*, ,  53.491263,    23.237476,
2459562.976388889,*, ,  53.241342,    23.237539,
2459562.977083333,*, ,  52.991421,    23.237601,
2459562.977777778,*, ,  52.741500,    23.237664,
2459562.978472222,*, ,  52.491578,    23.237727,
2459562.979166667,*, ,  52.241657,    23.237789,
2459562.979861111,*, ,  51.991736,    23.237851,
2459562.980555556,*, ,  51.741814,    23.237914,
2459562.981250000,*, ,  51.491893,    23.237976,
2459562.981944445,*, ,  51.241971,    23.238038,
2459562.982638889,*, ,  50.992050,    23.238100,
2459562.983333333,*, ,  50.742128,    23.238162,
2459562.984027778,*, ,  50.492207,    23.238224,
2459562.984722222,*, ,  50.242285,    23.238286,
2459562.985416667,*, ,  49.992363,    23.238347,
2459562.986111111,*, ,  49.742442,    23.238409,
2459562.986805555,*, ,  49.492520,    23.238471,
2459562.987500000,*, ,  49.242598,    23.238532,
2459562.988194444,*, ,  48.992676,    23.238593,
2459562.988888889,*, ,  48.742754,    23.238655,
2459562.989583333,*, ,  48.492832,    23.238716,
2459562.990277778,*, ,  48.242910,    23.238777,
2459562.990972222,*, ,  47.992988,    23.238838,
2459562.991666667,*, ,  47.743066,    23.238899,
2459562.992361111,*, ,  47.493144,    23.238959,
2459562.993055556,*, ,  47.243222,    23.239020,
2459562.993750000,*, ,  46.993300,    23.239081,
2459562.994444444,*, ,  46.743378,    23.239141,
2459562.995138889,*, ,  46.493455,    23.239202,
2459562.995833333,*, ,  46.243533,    23.239262,
2459562.996527778,*, ,  45.993611,    23.239322,
2459562.997222222,*, ,  45.743688,    23.239383,
2459562.997916667,*, ,  45.493766,    23.239443,
2459562.998611111,*, ,  45.243843,    23.239503,
2459562.999305556,*, ,  44.993921,    23.239562,
2459563.000000000,*, ,  44.743998,    23.239622,
2459563.000694444,*, ,  44.494076,    23.239682,
2459563.001388889,*, ,  44.244153,    23.239741,
2459563.002083333,*, ,  43.994231,    23.239801,
2459563.002777778,*, ,  43.744308,    23.239860,
2459563.003472222,*, ,  43.494385,    23.239920,
2459563.004166667,*, ,  43.244462,    23.239979,
2459563.004861111,*, ,  42.994540,    23.240038,
2459563.005555556,*, ,  42.744617,    23.240097,
2459563.006250000,*, ,  42.494694,    23.240156,
2459563.006944444,*, ,  42.244771,    23.240215,
2459563.007638889,*, ,  41.994848,    23.240273,
2459563.008333333,*, ,  41.744925,    23.240332,
2459563.009027778,*, ,  41.495002,    23.240390,
2459563.009722222,*, ,  41.245079,    23.240449,
2459563.010416667,*, ,  40.995156,    23.240507,
2459563.011111111,*, ,  40.745233,    23.240565,
2459563.011805556,*, ,  40.495309,    23.240623,
2459563.012500000,*, ,  40.245386,    23.240681,
2459563.013194445,*, ,  39.995463,    23.240739,
2459563.013888889,*, ,  39.745540,    23.240797,
2459563.014583333,*, ,  39.495616,    23.240855,
2459563.015277778,*, ,  39.245693,    23.240912,
2459563.015972222,*, ,  38.995770,    23.240970,
2459563.016666667,*, ,  38.745846,    23.241027,
2459563.017361111,*, ,  38.495923,    23.241084,
2459563.018055555,*, ,  38.245999,    23.241142,
2459563.018750000,*, ,  37.996076,    23.241199,
2459563.019444444,*, ,  37.746152,    23.241256,
2459563.020138889,*, ,  37.496229,    23.241312,
2459563.020833333,*, ,  37.246305,    23.241369,
2459563.021527778,*, ,  36.996381,    23.241426,
2459563.022222222,*, ,  36.746458,    23.241482,
2459563.022916667,*, ,  36.496534,    23.241539,
2459563.023611111,*, ,  36.246610,    23.241595,
2459563.024305556,*, ,  35.996686,    23.241651,
2459563.025000000,*, ,  35.746763,    23.241707,
2459563.025694444,*, ,  35.496839,    23.241763,
2459563.026388889,*, ,  35.246915,    23.241819,
2459563.027083333,*, ,  34.996991,    23.241875,
2459563.027777778,*, ,  34.747067,    23.241931,
2459563.028472222,*, ,  34.497143,    23.241986,
2459563.029166667,*, ,  34.247219,    23.242041,
2459563.029861111,*, ,  33.997295,    23.242097,
2459563.030555556,*, ,  33.747371,    23.242152,
2459563.031250000,*, ,  33.497447,    23.242207,
2459563.031944444,*, ,  33.247523,    23.242262,
2459563.032638889,*, ,  32.997599,    23.242317,
2459563.033333333,*, ,  32.747674,    23.242372,
2459563.034027778,*, ,  32.497750,    23.242426,
2459563.034722222,*, ,  32.247826,    23.242481,
2459563.035416667,*, ,  31.997902,    23.242535,
2459563.036111111,*, ,  31.747977,    23.242590,
2459563.036805556,*, ,  31.498053,    23.242644,
2459563.037500000,*, ,  31.248129,    23.242698,
2459563.038194444,*, ,  30.998204,    23.242752,
2459563.038888889,*, ,  30.748280,    23.242806,
2459563.039583333,*, ,  30.498355,    23.242859,
2459563.040277778,*, ,  30.248431,    23.242913,
2459563.040972222,*, ,  29.998506,    23.242966,
2459563.041666667,*, ,  29.748582,    23.243020,
2459563.042361111,*, ,  29.498657,    23.243073,
2459563.043055556,*, ,  29.248733,    23.243126,
2459563.043750000,*, ,  28.998808,    23.243179,
2459563.044444445,*, ,  28.748883,    23.243232,
2459563.045138889,*, ,  28.498959,    23.243285,
2459563.045833333,*, ,  28.249034,    23.243338,
2459563.046527778,*, ,  27.999109,    23.243390,
2459563.047222222,*, ,  27.749185,    23.243443,
2459563.047916667,*, ,  27.499260,    23.243495,
2459563.048611111,*, ,  27.249335,    23.243547,
2459563.049305555,*, ,  26.999410,    23.243599,
2459563.050000000,*, ,  26.749485,    23.243651,
2459563.050694444,*, ,  26.499561,    23.243703,
2459563.051388889,*, ,  26.249636,    23.243755,
2459563.052083333,*, ,  25.999711,    23.243806,
2459563.052777778,*, ,  25.749786,    23.243858,
2459563.053472222,*, ,  25.499861,    23.243909,
2459563.054166667,*, ,  25.249936,    23.243960,
2459563.054861111,*, ,  25.000011,    23.244012,
2459563.055555556,*, ,  24.750086,    23.244063,
2459563.056250000,*, ,  24.500161,    23.244113,
2459563.056944444,*, ,  24.250236,    23.244164,
2459563.057638889,*, ,  24.000311,    23.244215,
2459563.058333333,*, ,  23.750385,    23.244265,
2459563.059027778,*, ,  23.500460,    23.244316,
2459563.059722222,*, ,  23.250535,    23.244366,
2459563.060416667,*, ,  23.000610,    23.244416,
2459563.061111111,*, ,  22.750685,    23.244466,
2459563.061805556,*, ,  22.500760,    23.244516,
2459563.062500000,*, ,  22.250834,    23.244566,
2459563.063194444,*, ,  22.000909,    23.244615,
2459563.063888889,*, ,  21.750984,    23.244665,
2459563.064583333,*, ,  21.501058,    23.244714,
2459563.065277778,*, ,  21.251133,    23.244764,
2459563.065972222,*, ,  21.001208,    23.244813,
2459563.066666667,*, ,  20.751282,    23.244862,
2459563.067361111,*, ,  20.501357,    23.244911,
2459563.068055556,*, ,  20.251432,    23.244959,
2459563.068750000,*, ,  20.001506,    23.245008,
2459563.069444444,*, ,  19.751581,    23.245057,
2459563.070138889,*, ,  19.501655,    23.245105,
2459563.070833333,*, ,  19.251730,    23.245153,
2459563.071527778,*, ,  19.001804,    23.245201,
2459563.072222222,*, ,  18.751879,    23.245249,
2459563.072916667,*, ,  18.501953,    23.245297,
2459563.073611111,*, ,  18.252028,    23.245345,
2459563.074305556,*, ,  18.002102,    23.245393,
2459563.075000000,*, ,  17.752177,    23.245440,
2459563.075694445,*, ,  17.502251,    23.245488,
2459563.076388889,*, ,  17.252325,    23.245535,
2459563.077083333,*, ,  17.002400,    23.245582,
2459563.077777778,*, ,  16.752474,    23.245629,
2459563.078472222,*, ,  16.502548,    23.245676,
2459563.079166667,*, ,  16.252623,    23.245723,
2459563.079861111,*, ,  16.002697,    23.245769,
2459563.080555555,*, ,  15.752771,    23.245816,
2459563.081250000,*, ,  15.502846,    23.245862,
2459563.081944444,*, ,  15.252920,    23.245908,
2459563.082638889,*, ,  15.002994,    23.245954,
2459563.083333333,*, ,  14.753068,    23.246000,
2459563.084027778,*, ,  14.503143,    23.246046,
2459563.084722222,*, ,  14.253217,    23.246092,
2459563.085416667,*, ,  14.003291,    23.246137,
2459563.086111111,*, ,  13.753365,    23.246183,
2459563.086805556,*, ,  13.503439,    23.246228,
2459563.087500000,*, ,  13.253513,    23.246273,
2459563.088194444,*, ,  13.003588,    23.246318,
2459563.088888889,*, ,  12.753662,    23.246363,
2459563.089583333,*, ,  12.503736,    23.246408,
2459563.090277778,*, ,  12.253810,    23.246453,
2459563.090972222,*, ,  12.003884,    23.246497,
2459563.091666667,*, ,  11.753958,    23.246542,
2459563.092361111,*, ,  11.504032,    23.246586,
2459563.093055556,*, ,  11.254106,    23.246630,
2459563.093750000,*, ,  11.004180,    23.246674,
2459563.094444444,*, ,  10.754254,    23.246718,
2459563.095138889,*, ,  10.504328,    23.246762,
2459563.095833333,*, ,  10.254402,    23.246805,
2459563.096527778,*, ,  10.004477,    23.246849,
2459563.097222222,*, ,   9.754551,    23.246892,
2459563.097916667,*, ,   9.504625,    23.246936,
2459563.098611111,*, ,   9.254699,    23.246979,
2459563.099305556,*, ,   9.004773,    23.247022,
2459563.100000000,*, ,   8.754846,    23.247064,
2459563.100694444,*, ,   8.504920,    23.247107,
2459563.101388889,*, ,   8.254994,    23.247150,
2459563.102083333,*, ,   8.005068,    23.247192,
2459563.102777778,*, ,   7.755142,    23.247234,
2459563.103472222,*, ,   7.505216,    23.247277,
2459563.104166667,*, ,   7.255290,    23.247319,
2459563.104861111,*, ,   7.005364,    23.247360,
2459563.105555556,*, ,   6.755438,    23.247402,
2459563.106250000,*, ,   6.505512,    23.247444,
2459563.106944445,*, ,   6.255586,    23.247485,
2459563.107638889,*, ,   6.005660,    23.247527,
2459563.108333333,*, ,   5.755734,    23.247568,
2459563.109027778,*, ,   5.505808,    23.247609,
2459563.109722222,*, ,   5.255881,    23.247650,
2459563.110416667,*, ,   5.005955,    23.247691,
2459563.111111111,*, ,   4.756029,    23.247732,
2459563.111805555,*, ,   4.506103,    23.247772,
2459563.112500000,*, ,   4.256177,    23.247813,
2459563.113194444,*, ,   4.006251,    23.247853,
2459563.113888889,*, ,   3.756325,    23.247893,
2459563.114583333,*, ,   3.506399,    23.247933,
